,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover,macd_diff_dea,macd_dea_k,macd_macd_self,macd_sum,macd_result,macd,macd_signal,macd_hist
2016-07-05,32.0,34.78,34.14,31.58,165994.66,2.48,7.83,31.908,31.364,30.703,98300.68,86121.14,83537.88,23.05,,,1.0,1.0,,-0.14557983730188795,-0.5987813966248008,0.45320155932291284
2016-07-06,33.4,37.5,36.09,33.2,217827.12,1.93,5.65,32.776,31.843,30.955,120664.19,98128.89,90662.56,30.25,,,1.0,1.0,,0.23086703951819487,-0.43285170939620166,0.6637187489143965
2016-07-07,35.82,37.66,36.11,35.03,176879.94,0.02,0.06,33.814,32.376,31.135,141695.9,109282.78,92540.58,24.57,,,1.0,1.0,,0.5247685294539508,-0.24132766162617114,0.766096191080122
2016-07-08,36.17,36.49,35.38,35.3,95899.82,-0.72,-1.99,34.672,32.92,31.329,147877.68,111682.37,92447.74,13.32,,,1.0,1.0,,0.6908193431705243,-0.05489826066683204,0.7457176038373563
2016-07-11,35.38,35.7,34.53,34.25,111314.71,-0.85,-2.4,35.25,33.293,31.632,153583.25,117212.78,93039.86,15.46,,,1.0,1.0,,0.7452372816302812,0.10512884779259063,0.6401084338376906
2016-07-12,34.4,35.64,35.6,34.19,103425.13,1.08,3.13,35.542,33.725,31.998,141069.34,119685.01,95984.68,14.36,,,1.0,1.0,,0.8647358114021131,0.2570502405144951,0.607685570887618
2016-07-13,35.92,37.2,36.23,35.11,132548.14,0.65,1.83,35.57,34.173,32.34,124013.55,122338.87,99305.72,18.41,,,1.0,1.0,,0.9987618867344352,0.40539256975848315,0.5933693169759521
2016-07-14,36.25,36.25,35.37,34.87,72165.77,-0.83,-2.29,35.422,34.618,32.666,103070.71,122383.31,100345.17,10.02,,,1.0,1.0,,1.0237821806644902,0.5290704919396846,0.49471168872480564
2016-07-15,35.7,35.89,35.11,35.0,52259.35,-0.27,-0.76,35.368,35.02,32.959,94342.62,121110.15,100520.66,7.26,,,1.0,1.0,,1.0109772009155122,0.6254518337348501,0.3855253671806621
2016-07-18,34.8,34.9,33.97,33.81,60303.46,-1.15,-3.27,35.256,35.253,33.112,84140.37,118861.81,98665.85,8.38,,,1.0,1.0,,0.8984835307313759,0.6800581731341553,0.2184253575972206
2016-07-19,34.1,34.8,34.72,33.81,53397.55,0.76,2.24,35.08,35.311,33.338,74134.85,107602.1,96861.62,7.42,,,1.0,1.0,,0.8599373956215075,0.7160340176316258,0.14390337798988173
2016-07-20,34.7,35.47,34.56,34.12,54414.84,-0.15,-0.43,34.746,35.158,33.501,58508.19,91260.87,94694.88,7.56,,,1.0,1.0,,0.8071740430924521,0.734262022723791,0.07291202036866107
2016-07-21,34.22,34.85,34.17,34.1,43678.98,-0.39,-1.13,34.506,34.964,33.67,52810.84,77940.77,93611.78,6.07,,,-1.0,-1.0,,0.7255255584261846,0.7325147298642698,-0.0069891714380851955
2016-07-22,34.0,34.36,33.51,33.4,44051.2,-0.65,-1.9,34.186,34.777,33.849,51169.21,72755.91,92219.14,6.12,,,-1.0,-1.0,,0.6006382777511732,0.7061394394416505,-0.1055011616904773
2016-07-25,33.44,34.16,33.73,33.24,39881.63,0.22,0.66,34.138,34.697,33.995,47084.84,65612.61,91412.69,5.54,,,-1.0,-1.0,,0.5134970945698853,0.6676109704672974,-0.1541138758974121
2016-07-26,34.0,34.48,34.34,33.8,35349.12,0.65,1.93,34.062,34.571,34.148,43475.15,58805.0,89245.01,4.91,,,-1.0,-1.0,,0.48803323772335006,0.631695423918508,-0.14366218619515791
2016-07-27,34.6,34.62,31.22,31.18,90119.99,-3.11,-9.06,33.394,34.07,34.122,50616.18,54562.19,88450.53,12.52,,-1.0,-1.0,0.0,,0.21363240130257566,0.5480828193953216,-0.3344504180927459
2016-07-28,31.3,31.84,30.72,29.6,59488.51,-0.53,-1.7,32.704,33.605,34.112,53778.09,53294.46,87838.88,8.26,,,-1.0,-1.0,,-0.04367460616443708,0.42973133428336985,-0.4734059404478069
2016-07-29,30.69,30.75,30.28,29.95,34429.43,-0.42,-1.37,32.058,33.122,34.071,51853.74,51511.47,86310.81,4.78,,,-1.0,-1.0,,-0.27987041422360903,0.28781098458197407,-0.5676813988055831
2016-08-01,30.24,30.24,29.74,29.03,36113.22,-0.55,-1.82,31.26,32.699,33.976,51100.05,49092.45,83977.13,5.02,,,-1.0,-1.0,,-0.5048116266434945,0.12928646233688035,-0.6340980889803749
2016-08-02,29.73,30.11,30.1,29.7,21470.16,0.37,1.25,30.412,32.237,33.774,48324.26,45899.71,76750.9,2.98,,,-1.0,-1.0,,-0.6465768315121352,-0.02588619643292278,-0.6206906350792124
2016-08-03,29.92,30.5,30.39,29.8,37382.31,0.3,1.0,30.246,31.82,33.489,37776.73,44196.46,67728.66,5.19,,,-1.0,-1.0,,-0.7271441363919919,-0.16613778442473662,-0.5610063519672553
2016-08-04,30.14,30.87,30.63,29.91,36947.31,0.26,0.86,30.228,31.466,33.215,33268.49,43523.29,60732.03,5.13,,,-1.0,-1.0,,-0.7628348266951015,-0.28547719287880957,-0.4773576338162919
2016-08-05,30.35,30.55,29.81,29.8,41395.2,-0.81,-2.65,30.134,31.096,32.937,34661.64,43257.69,58006.8,5.75,,,-1.0,-1.0,,-0.8475174492779409,-0.39788524415863585,-0.4496322051193051
2016-08-08,29.75,30.08,30.07,29.22,28735.3,0.24,0.81,30.2,30.73,32.714,33186.06,42143.06,53877.83,3.99,,,-1.0,-1.0,,-0.8834651741017794,-0.49500123014726455,-0.38846394395451483
2016-08-09,30.07,30.52,30.51,30.07,31311.31,0.46,1.53,30.282,30.347,32.459,35154.29,41739.27,50272.14,4.35,,,-1.0,-1.0,,-0.8664616516805488,-0.5692933144539214,-0.2971683372266274
2016-08-10,30.51,30.84,30.4,30.26,32616.49,-0.1,-0.33,30.284,30.265,32.168,34201.12,35988.92,45275.56,4.53,,,-1.0,-1.0,,-0.8520405255479027,-0.6258427566727176,-0.22619776887518506
2016-08-11,30.06,30.5,29.79,29.78,26983.5,-0.62,-2.04,30.116,30.172,31.889,32208.36,32738.42,43016.44,3.75,,,-1.0,-1.0,,-0.8796930275744828,-0.6766128108530707,-0.20308021672141208
2016-08-12,29.79,30.2,30.14,29.66,23253.21,0.35,1.18,30.182,30.158,31.64,28579.96,31620.8,41566.14,3.23,,,-1.0,-1.0,,-0.8634128735773672,-0.71397282339793,-0.14944005017943718
2016-08-15,30.14,31.43,31.24,29.96,56886.97,1.12,3.72,30.416,30.308,31.504,34210.3,33698.18,41395.31,7.9,,,-1.0,-1.0,,-0.7530690164733294,-0.7217920620130098,-0.03127695446031953
2016-08-16,31.03,31.52,31.18,31.02,37900.04,-0.04,-0.13,30.55,30.416,31.327,35528.04,35341.16,40620.44,5.26,,,1.0,1.0,,-0.6628216182696178,-0.7099979732643315,0.04717635499471362
2016-08-17,30.94,32.27,32.19,30.92,68332.17,1.0,3.21,30.908,30.596,31.208,42671.18,38436.15,41316.3,9.49,,,1.0,1.0,,-0.5039916439701884,-0.6687967074055028,0.16480506343531443
2016-08-18,32.0,32.3,31.58,31.44,49947.39,-0.6,-1.86,31.266,30.691,31.079,47263.96,39736.16,41629.72,6.94,,,1.0,1.0,,-0.42246967955929193,-0.6195313018362606,0.19706162227696866
2016-08-19,31.7,31.7,31.26,31.0,31529.07,-0.3,-0.95,31.49,30.836,30.966,48919.13,38749.55,41003.62,4.38,,,1.0,1.0,,-0.3793117908663213,-0.5714873996422727,0.1921756087759514
2016-08-22,31.31,31.51,30.62,30.5,28579.09,-0.63,-2.02,31.366,30.891,30.811,43257.55,38733.92,40438.49,3.97,,,1.0,1.0,,-0.39223011977221134,-0.5356359436682604,0.14340582389604906
2016-08-23,30.58,30.81,30.81,30.33,21922.62,0.24,0.79,31.292,30.921,30.634,40062.07,37795.06,39767.16,3.04,,,1.0,1.0,,-0.3827247635614732,-0.5050537076469029,0.12232894408542971
2016-08-24,30.86,31.6,31.16,30.67,36999.96,0.39,1.27,31.086,30.997,30.631,33795.63,38233.4,37111.16,5.14,,,1.0,1.0,,-0.342995783469739,-0.47264212281147017,0.12964633934173114
2016-08-25,30.89,33.68,32.02,30.01,79871.73,0.86,2.76,31.174,31.22,30.696,39780.49,43522.22,38130.32,11.09,,,1.0,1.0,,-0.23935631720447859,-0.42598496169007183,0.18662864448559324
2016-08-26,31.99,33.14,31.6,31.55,77514.57,-0.42,-1.31,31.242,31.366,30.762,48977.59,48948.36,40284.58,10.77,,,1.0,1.0,,-0.18893387135899786,-0.378574743623857,0.18964087226485915
2016-08-29,31.06,31.5,31.04,30.61,44840.4,-0.57,-1.8,31.326,31.346,30.827,52229.86,47743.7,40720.94,6.23,,,1.0,1.0,,-0.1919483782167113,-0.3412494705424279,0.1493010923257166
2016-08-30,30.86,31.35,31.04,30.8,30551.56,0.0,0.0,31.372,31.332,30.874,53955.64,47008.86,41175.01,4.24,,,1.0,1.0,,-0.19212272543324715,-0.31142412152059173,0.11930139608734458
2016-08-31,30.88,31.05,30.79,30.51,30697.16,-0.25,-0.81,31.298,31.192,30.894,52695.08,43245.36,40840.75,4.26,,,1.0,1.0,,-0.21001290942986728,-0.2911418791024468,0.08112896967257954
2016-09-01,30.67,31.18,30.56,30.41,36216.94,-0.22,-0.71,31.006,31.09,30.891,43964.13,41872.31,40804.23,5.03,,,1.0,1.0,,-0.2399837041915518,-0.2809102441202678,0.04092653992871603
2016-09-02,30.42,30.65,30.23,30.08,29574.31,-0.31,-1.01,30.732,30.987,30.912,34376.07,41676.83,40213.19,4.11,,,-1.0,-1.0,,-0.28705502539581573,-0.28213920037537743,-0.0049158250204383025
2016-09-05,30.26,31.45,30.83,30.26,42547.44,0.6,1.99,30.69,31.008,30.95,33917.48,43073.67,40903.8,5.91,,,1.0,1.0,,-0.2727997354516276,-0.28027130739062744,0.0074715719389998325
2016-09-06,30.5,30.92,30.87,30.05,35556.57,0.06,0.2,30.656,31.014,30.968,34918.48,44437.06,41116.06,4.94,,,1.0,1.0,,-0.2553313489090101,-0.275283315694304,0.019951966785293873
2016-09-07,30.9,30.93,30.65,30.57,29055.29,-0.2,-0.65,30.628,30.963,30.98,34590.11,43642.6,40938.0,4.04,,-1.0,1.0,2.0,,-0.2562853896644057,-0.2714837304883243,0.015198340823918577
2016-09-08,30.7,30.83,30.7,30.5,19336.23,0.08,0.26,30.656,30.831,31.026,31213.97,37589.05,40555.64,2.69,,-1.0,1.0,2.0,,-0.2501236222828602,-0.2672117088472315,0.017088086564371274
2016-09-09,30.79,30.79,30.18,30.17,24683.16,-0.53,-1.73,30.646,30.689,31.028,30235.74,32305.91,40627.13,3.43,,-1.0,-1.0,0.0,,-0.28392709658754,-0.2705547863952932,-0.013372310192246828
2016-09-12,29.5,29.67,29.02,29.0,36902.9,-1.17,-3.88,30.284,30.487,30.917,29106.83,31512.16,39627.93,5.13,,-1.0,-1.0,0.0,,-0.39971127620986735,-0.296386084358208,-0.10332519185165934
2016-09-13,29.15,29.34,29.12,29.01,15382.42,0.1,0.34,29.934,30.295,30.814,25072.0,29995.24,38502.05,2.14,,,-1.0,-1.0,,-0.47789305481756017,-0.33268747845007846,-0.14520557636748171
2016-09-14,29.02,29.18,28.99,28.75,15729.69,-0.13,-0.45,29.602,30.115,30.654,22406.88,28498.5,35871.92,2.18,,,-1.0,-1.0,,-0.5440708807373476,-0.37496415890753226,-0.1691067218298153
2016-09-19,29.0,29.55,29.43,29.0,18942.02,0.43,1.48,29.348,30.002,30.546,22328.04,26771.0,34321.66,2.63,,,-1.0,-1.0,,-0.5546196516917412,-0.41089525746437405,-0.14372439422736716
2016-09-20,29.49,29.49,29.1,29.01,15356.59,-0.31,-1.05,29.132,29.889,30.438,20462.72,25349.23,33513.03,2.13,,,-1.0,-1.0,,-0.5828886927335972,-0.4452939445182187,-0.13759474821537854
2016-09-21,29.28,29.41,29.25,29.1,14541.68,0.14,0.48,29.178,29.731,30.37,15990.48,22548.66,32811.16,2.02,,,-1.0,-1.0,,-0.5864283836611648,-0.4735208323468079,-0.11290755131435687
2016-09-22,29.41,29.69,29.35,29.33,25338.36,0.1,0.34,29.224,29.579,30.297,17981.67,21526.83,32981.95,3.52,,,-1.0,-1.0,,-0.5745414932635455,-0.49372496453015546,-0.08081652873339007
2016-09-23,29.55,31.99,31.2,29.4,117875.85,1.8,6.12,29.666,29.634,30.299,38410.9,30408.89,37025.74,16.37,,,1.0,1.0,,-0.41110257351312285,-0.47720048632674894,0.06609791281362609
2016-09-26,30.9,33.25,32.1,30.82,174384.19,0.88,2.82,30.2,29.774,30.303,69499.33,45913.69,41751.37,24.22,,,1.0,1.0,,-0.20657233640366712,-0.4230748563421326,0.21650251993846548
2016-09-27,32.0,33.31,32.99,31.34,130865.96,0.84,2.61,30.978,30.055,30.372,92601.21,56531.97,44418.94,18.18,,,1.0,1.0,,0.0270234030570613,-0.3330552044622938,0.3600786075193551
2016-09-28,32.2,32.81,32.38,32.03,57398.48,-0.61,-1.85,31.604,30.391,30.439,101172.57,58581.52,45046.84,7.97,,,1.0,1.0,,0.16107108037749285,-0.23422994749433645,0.3953010278718293
2016-09-29,32.35,32.77,32.22,32.11,49346.99,-0.16,-0.49,32.178,30.701,30.498,105974.29,61977.98,45986.61,6.85,,,1.0,1.0,,0.25149508875814774,-0.1370849402438396,0.38858002900198735
2016-09-30,32.28,33.25,32.87,32.28,72974.53,0.65,2.02,32.512,31.089,30.602,96994.03,67702.47,48100.48,10.14,,,1.0,1.0,,0.37132592052352464,-0.03540276809036674,0.4067286886138914
2016-10-10,33.04,36.16,36.16,32.74,128626.81,3.29,10.01,33.324,31.762,30.882,87842.55,78670.94,52720.97,17.86,,,1.0,1.0,,0.7234289833536813,0.1163635821984429,0.6070654011552384
2016-10-11,36.83,39.78,39.78,35.61,270696.28,3.62,10.01,34.682,32.83,31.36,115808.62,104204.91,64777.07,37.6,,,1.0,1.0,,1.2798239302051826,0.3490556517997908,0.9307682784053918
2016-10-12,39.46,43.76,43.76,38.91,229790.84,3.98,10.01,36.958,34.281,32.006,150287.09,125729.83,74139.24,31.92,,,1.0,1.0,,2.0186538865110037,0.6829752987420334,1.3356785877689703
2016-10-13,43.3,46.88,45.65,42.11,201112.81,1.89,4.32,39.644,35.911,32.745,180640.25,143307.27,82417.05,27.93,,,1.0,1.0,,2.725273893457036,1.091435017685034,1.633838875772002
2016-10-14,44.06,47.88,44.27,43.2,143097.81,-1.36,-2.98,41.924,37.218,33.426,194664.91,145829.47,88119.18,19.87,,,1.0,1.0,,3.1377508345861855,1.5006981810652644,1.637052653520921
2016-10-17,44.4,48.75,47.1,43.58,191783.19,2.65,5.96,44.112,38.718,34.246,207296.19,147569.37,96741.53,26.64,,,1.0,1.0,,3.650913670689235,1.9307412789900584,1.7201723916991765
2016-10-18,46.28,46.74,42.8,42.4,257082.55,-4.31,-9.15,44.716,39.699,34.877,204573.44,160191.03,108361.5,35.71,,,1.0,1.0,,3.6683385289387545,2.278260728979798,1.3900777999589566
2016-10-19,42.2,44.43,43.19,42.11,192048.23,0.4,0.94,44.602,40.78,35.586,197024.92,173656.0,116118.76,26.67,,,1.0,1.0,,3.6712971668386487,2.556868016551568,1.114429150287081
2016-10-20,42.8,44.83,43.85,42.0,235607.91,0.68,1.57,44.242,41.943,36.322,203923.94,192282.1,127130.04,32.72,,,1.0,1.0,,3.6844266162834245,2.7823797364979392,0.9020468797854853
2016-10-21,42.4,47.75,45.43,42.4,311449.66,1.65,3.77,44.474,43.199,37.144,237594.31,216129.61,141916.04,43.26,,,1.0,1.0,,3.778765340306734,2.981656857259698,0.7971084830470359
2016-10-24,44.51,48.7,46.55,43.25,300093.94,1.08,2.38,44.364,44.238,38.0,259256.46,233276.32,155973.63,41.68,,,1.0,1.0,,3.898959322486739,3.165117350305106,0.7338419721816329
2016-10-25,46.08,47.2,45.31,45.11,153922.86,-1.42,-3.04,44.866,44.791,38.811,238624.52,221598.98,162901.95,21.38,,,1.0,1.0,,3.8497784330552705,3.302049566855139,0.5477288662001314
2016-10-26,45.51,45.97,40.81,40.79,377997.03,-4.51,-9.95,44.39,44.496,39.389,275814.28,236419.6,181074.71,52.5,,,1.0,1.0,,3.4083999193063335,3.323319637345378,0.08508028196095552
2016-10-27,39.48,39.74,39.16,38.5,185521.22,-1.64,-4.02,43.452,43.847,39.879,265796.94,234860.44,189083.86,25.77,,,-1.0,-1.0,,2.892124446491003,3.237080599174503,-0.3449561526834999
2016-10-28,39.15,39.3,38.1,37.8,151997.19,-1.06,-2.71,41.986,43.23,40.224,233906.45,235750.38,190789.92,21.11,,,-1.0,-1.0,,2.370118028228383,3.0636880849852792,-0.6935700567568963
2016-10-31,38.05,38.75,38.55,37.81,108756.02,0.49,1.29,40.386,42.375,40.547,195638.86,227447.66,187508.52,15.11,,,-1.0,-1.0,,1.9700261845385398,2.8449557048959315,-0.8749295203573917
2016-11-01,38.33,40.68,39.89,38.1,191885.52,1.34,3.48,39.302,42.084,40.892,203231.4,220927.96,190559.49,26.65,,,-1.0,-1.0,,1.7410080598865108,2.6241661758940475,-0.8831581160075368
2016-11-02,39.45,39.53,38.4,38.21,133930.55,-1.51,-3.78,38.82,41.605,41.193,154418.1,215116.19,194386.1,18.6,,,-1.0,-1.0,,1.4228769586932017,2.3839083324538786,-0.9610313737606768
2016-11-03,38.38,40.79,40.07,37.83,237739.81,1.68,4.38,39.002,41.227,41.585,164861.82,215329.38,203805.74,33.02,,,-1.0,-1.0,,1.2906331961207371,2.1652533051872505,-0.8746201090665133
2016-11-04,39.5,41.88,41.15,39.4,218356.34,1.09,2.72,39.612,40.799,41.999,178133.65,206020.05,211074.83,30.33,,,-1.0,-1.0,,1.2584691861722774,1.983896481384256,-0.7254272952119785
2016-11-07,41.2,41.38,40.19,39.8,126143.99,-0.98,-2.38,39.94,40.163,42.201,181611.24,188625.05,210950.69,17.52,,,-1.0,-1.0,,1.1423467375098397,1.8155865326093727,-0.673239795099533
2016-11-08,40.03,40.38,39.82,39.19,94280.99,-0.36,-0.9,39.926,39.614,42.203,162090.34,182660.87,202129.92,13.09,,,-1.0,-1.0,,1.0088337451103797,1.654235975109574,-0.6454022299991944
2016-11-09,39.75,40.35,39.07,38.45,94668.14,-0.74,-1.86,40.06,39.44,41.968,154237.85,154327.98,195373.79,13.15,,,-1.0,-1.0,,0.8329038081010012,1.4899695417078596,-0.6570657336068584
2016-11-10,39.56,40.33,39.88,39.26,108422.54,0.83,2.12,40.022,39.512,41.68,128374.4,146618.11,190739.27,15.06,,,-1.0,-1.0,,0.7501905661922166,1.342013746604731,-0.5918231804125145
2016-11-11,39.9,39.99,39.63,38.7,117174.43,-0.24,-0.6,39.718,39.665,41.448,108138.02,143135.83,189443.11,16.27,,,-1.0,-1.0,,0.6568945439993854,1.204989906083662,-0.5480953620842766
2016-11-14,39.33,39.89,39.15,39.01,63123.9,-0.47,-1.19,39.51,39.725,41.05,95534.0,138572.62,183010.14,8.77,,,-1.0,-1.0,,0.5380227939166886,1.0715964836502674,-0.5335736897335788
2016-11-15,39.3,39.3,38.69,38.3,70782.8,-0.45,-1.15,39.284,39.605,40.845,90834.36,126462.35,173695.15,9.83,,,-1.0,-1.0,,0.4020631858015662,0.9376898240805271,-0.535626638278961
2016-11-16,38.69,39.18,38.89,38.3,66623.67,0.2,0.52,39.248,39.654,40.629,85225.47,119731.66,167423.93,9.25,,,-1.0,-1.0,,0.3069146246196155,0.8115347841883448,-0.5046201595687293
2016-11-17,38.66,38.66,37.97,37.86,61492.58,-0.91,-2.34,38.866,39.444,40.335,75839.48,102106.94,158718.16,8.54,,,-1.0,-1.0,,0.1554801151509082,0.6803238503808575,-0.5248437352299493
2016-11-18,37.98,38.5,38.11,37.96,48919.5,0.15,0.4,38.562,39.14,39.97,62188.49,85163.25,145591.65,6.79,,,-1.0,-1.0,,0.04623108220361871,0.5535052967454097,-0.507274214541791
2016-11-21,38.15,39.5,39.18,38.14,107799.74,1.05,2.75,38.568,39.039,39.601,71123.66,83328.83,135976.94,14.97,,,-1.0,-1.0,,0.045466385937757536,0.4518975145838793,-0.40643112864612174
2016-11-22,38.91,39.2,39.19,38.6,72506.42,0.0,0.0,38.668,38.976,39.295,71468.38,81151.37,131906.12,10.07,,,-1.0,-1.0,,0.045146850277177464,0.3705473817225389,-0.32540053144536146
2016-11-23,39.19,40.75,39.43,39.0,111222.41,0.25,0.64,38.776,39.012,39.226,80388.13,82806.8,118567.39,15.45,,,-1.0,-1.0,,0.06352730695020625,0.3091433667680724,-0.24561605981786616
2016-11-24,39.29,39.29,38.14,38.01,69326.32,-1.31,-3.32,38.81,38.838,39.175,81954.88,78897.18,112757.64,9.63,,,-1.0,-1.0,,-0.02570199117720051,0.24217429517901784,-0.26787628635621835
2016-11-25,38.0,38.0,36.98,35.42,75023.13,-1.15,-3.02,38.584,38.573,39.119,87175.6,74682.05,108908.94,10.42,,,-1.0,-1.0,,-0.18785369778782268,0.15616869658564975,-0.34402239437347243
2016-11-28,36.99,37.18,36.39,36.31,45479.11,-0.59,-1.59,38.026,38.297,39.011,74711.48,72917.57,105745.09,6.32,,,-1.0,-1.0,,-0.35982037735126937,0.05297088179826592,-0.4127912591495353
2016-11-29,36.06,36.41,35.14,35.01,55205.57,-1.26,-3.46,37.216,37.942,38.774,71251.31,71359.85,98911.1,7.67,,,-1.0,-1.0,,-0.5901666889482584,-0.07565663235103895,-0.5145100565972195
2016-11-30,35.21,35.55,35.29,34.34,51451.46,0.16,0.46,36.388,37.582,38.618,59297.12,69842.62,94787.14,7.15,,,-1.0,-1.0,,-0.7519460876188546,-0.2109145234046021,-0.5410315642142525
2016-12-01,35.28,35.94,35.8,35.05,46171.09,0.53,1.5,35.92,37.365,38.405,54666.07,68310.48,85208.71,6.41,,,,0.0,,-0.8294433818750875,-0.33462029509869917,-0.4948230867763883
2016-12-02,35.78,36.19,34.68,34.68,49208.69,-1.12,-3.13,35.46,37.022,38.081,49503.18,68339.39,76751.32,6.83,,,,0.0,,-0.9700530183222824,-0.46170683974341586,-0.5083461785788665
2016-12-05,34.72,35.8,35.72,33.9,52254.6,1.01,2.91,35.326,36.676,37.858,50858.28,62784.88,73056.85,7.26,,,,0.0,,-0.9861995651874835,-0.5666053848322294,-0.4195941803552541
2016-12-06,35.6,35.95,35.42,35.3,43354.21,-0.28,-0.78,35.382,36.299,37.638,48488.01,59869.66,70510.52,6.02,,,,0.0,,-1.0115428760911414,-0.6555928830840119,-0.3559499930071295
2016-12-07,35.2,35.4,35.34,34.5,49854.41,-0.08,-0.23,35.392,35.89,37.451,48168.6,53732.86,68269.83,6.92,,,,0.0,,-1.0262529586955296,-0.7297248982063154,-0.2965280604892142
2016-12-08,35.42,35.53,34.55,34.49,40086.34,-0.79,-2.23,35.142,35.531,37.185,46951.65,50808.86,64853.02,5.57,,,,0.0,,-1.0891027047964528,-0.8016004595243429,-0.2875022452721099
2016-12-09,33.7,33.7,32.07,31.54,116450.26,-2.48,-7.18,34.62,35.04,36.807,60399.96,54951.57,64816.81,16.17,,,,0.0,,-1.3237672898636035,-0.906033825592195,-0.41773346427140845
2016-12-12,31.89,31.89,29.89,29.81,94797.27,-2.18,-6.8,33.454,34.39,36.344,68908.5,59883.39,66400.48,8.23,,,,0.0,,-1.6664387762852897,-1.058114815730814,-0.6083239605544757
2016-12-13,29.97,30.66,30.43,29.42,57063.68,0.54,1.81,32.456,33.919,35.931,71650.39,60069.2,65714.52,4.95,,,,0.0,,-1.8728459092221001,-1.2210610344290713,-0.6517848747930288
2016-12-14,30.4,30.48,29.97,29.82,41929.48,-0.46,-1.51,31.382,33.387,35.485,70065.41,59117.0,64479.81,3.64,,,,0.0,,-2.0499130827854515,-1.3868314441003473,-0.6630816386851042
2016-12-15,29.99,30.5,30.47,29.88,48863.63,0.5,1.67,30.566,32.854,35.11,71820.86,59386.26,63848.37,4.24,,,,0.0,,-2.1253940525825428,-1.5345439657967863,-0.5908500867857565
2016-12-16,31.47,33.48,32.97,31.47,179244.58,2.5,8.21,30.746,32.683,34.853,84379.73,72389.85,70364.62,15.56,,,,0.0,,-1.9608803502573835,-1.6198112426889058,-0.34106910756847775
2016-12-19,32.5,32.5,31.87,31.5,78649.57,-1.1,-3.34,31.142,32.298,34.487,81150.19,75029.34,68907.11,6.83,,,,0.0,,-1.8973909213672187,-1.6753271784245682,-0.2220637429426504
2016-12-20,31.87,32.28,32.24,31.4,56981.48,0.37,1.16,31.504,31.98,34.14,81133.75,76392.07,68130.86,4.95,,,,0.0,,-1.7965101332468052,-1.6995637693890155,-0.09694636385778965
2016-12-21,32.44,33.3,33.22,31.91,108692.18,0.98,3.04,32.154,31.768,33.829,94486.29,82275.85,68004.35,9.44,,,1.0,1.0,,-1.6188227906083412,-1.6834155736328806,0.06459278302453941
2016-12-22,32.85,33.34,32.49,32.33,70804.26,-0.73,-2.2,32.558,31.562,33.547,98874.41,85347.64,68078.25,6.15,,,1.0,1.0,,-1.5193945558846664,-1.6506113700832379,0.13121681419857145
2016-12-23,32.28,32.3,31.02,31.0,58698.59,-1.47,-4.52,32.168,31.457,33.249,74765.22,79572.47,67262.02,5.1,,,1.0,1.0,,-1.5414448613759788,-1.628778068341786,0.08733320696580726
2016-12-26,30.62,31.05,30.97,29.0,55852.9,-0.05,-0.16,31.988,31.565,32.978,70205.88,75678.04,67780.71,4.85,,,1.0,1.0,,-1.5451430225287055,-1.61205105917917,0.06690803665046441
2016-12-27,30.68,30.93,30.45,30.33,42793.85,-0.52,-1.68,31.63,31.567,32.743,67368.36,74251.05,67160.13,3.71,,,1.0,1.0,,-1.571913456223534,-1.6040235385880428,0.03211008236450885
2016-12-28,30.4,30.65,30.37,30.11,41504.96,-0.08,-0.26,31.06,31.607,32.497,53930.91,74208.6,66662.8,3.6,,,1.0,1.0,,-1.5813556654576715,-1.5994899639619686,0.018134298504297153
2016-12-29,30.4,30.4,29.82,29.73,52977.58,-0.55,-1.81,30.526,31.542,32.198,50365.58,74620.0,67003.13,4.6,,,-1.0,-1.0,,-1.6146069044250737,-1.6025133520545896,-0.01209355237048415
2016-12-30,29.85,30.16,29.32,29.26,48383.67,-0.5,-1.68,30.186,31.177,31.93,48302.59,61533.9,66961.88,4.2,,,-1.0,-1.0,,-1.662144406129734,-1.6144395628696184,-0.04770484326011548
2017-01-03,29.32,30.09,30.05,29.32,34149.44,0.73,2.49,30.002,30.995,31.647,43961.9,57083.89,66056.62,2.96,,,-1.0,-1.0,,-1.6222134526945844,-1.6159943408346116,-0.006219111859972815
2017-01-04,29.96,30.62,30.52,29.92,52908.0,0.47,1.56,30.016,30.823,31.402,45984.73,56676.54,66534.31,4.59,,,1.0,1.0,,-1.5349488771804936,-1.599785248103788,0.06483637092329442
2017-01-05,30.5,30.54,30.15,30.09,39306.29,-0.37,-1.21,29.972,30.516,31.142,45545.0,49737.95,66006.9,3.41,,,1.0,1.0,,-1.4786025701289383,-1.5755487125088181,0.09694614237987986
2017-01-06,30.34,30.5,30.41,30.05,42029.44,0.26,0.86,30.09,30.308,30.935,43355.37,46860.47,66104.06,3.65,,,1.0,1.0,,-1.3968656905856491,-1.5398121081241842,0.1429464175385351
2017-01-09,30.55,31.95,31.46,30.53,98014.73,1.05,3.45,30.518,30.352,30.905,53281.58,50792.09,65182.28,8.51,,,1.0,1.0,,-1.2331474437573107,-1.4784791752508095,0.24533173149349885
2017-01-10,31.22,31.27,30.93,30.7,60448.17,-0.53,-1.69,30.694,30.348,30.957,58541.33,51251.61,63464.82,5.25,,,1.0,1.0,,-1.1331044020113765,-1.409404220602923,0.2762998185915464
