,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover,macd_diff_dea,macd_dea_k,macd_macd_self,macd_sum,macd_result,macd,macd_signal,macd_hist
2016-01-18,3.78,3.87,3.82,3.72,486071.0,-0.01,-0.26,3.938,3.978,4.257,1082444.13,1062275.48,854056.0,0.38,,-1.0,,1.0,,-0.47996780696046315,-0.5577370230563519,0.07776921609588872
2016-01-19,3.82,3.9,3.9,3.76,714121.19,0.08,2.09,3.9,3.974,4.217,848304.31,1047672.01,853252.93,0.55,,-1.0,,1.0,,-0.45687858954825167,-0.5375653363547318,0.08068674680648014
2016-01-20,3.87,3.93,3.85,3.81,559170.75,-0.05,-1.28,3.882,3.926,4.173,690250.06,952501.05,843687.58,0.43,,-1.0,,1.0,,-0.437570757221895,-0.5175664205281645,0.0799956633062695
2016-01-21,3.78,3.84,3.7,3.68,518236.0,-0.14,-3.65,3.82,3.906,4.126,617146.89,961207.46,825957.0,0.4,,-1.0,,1.0,,-0.42942278879273355,-0.4999376941810783,0.07051490538834476
2016-01-22,3.7,3.78,3.73,3.66,419700.0,0.04,1.08,3.8,3.87,4.082,539459.79,860080.56,817500.24,0.32,,-1.0,,1.0,,-0.4157521834560094,-0.48310059203606454,0.06734840858005514
2016-01-25,3.71,3.79,3.75,3.71,397033.53,0.02,0.54,3.786,3.862,4.037,521652.29,802048.21,806789.4,0.31,,-1.0,,1.0,,-0.3987082370132078,-0.4662221210314932,0.0675138840182854
2016-01-26,3.71,3.71,3.4,3.37,658862.12,-0.34,-9.09,3.686,3.793,3.98,510600.48,679452.4,802365.22,0.51,,-1.0,,1.0,,-0.4087312620279562,-0.4547239492307858,0.04599268720282962
2016-01-27,3.39,3.45,3.27,3.1,612315.88,-0.13,-3.82,3.57,3.726,3.917,521229.51,605739.79,803919.41,0.47,,-1.0,,1.0,,-0.4222965236545777,-0.4482384641155442,0.025941940460966484
2016-01-28,3.22,3.26,3.07,3.04,451929.09,-0.21,-6.4,3.444,3.632,3.847,507968.12,562557.51,803343.81,0.35,,-1.0,,1.0,,-0.44406649759390104,-0.4474040708112156,0.003337573217314538
2016-01-29,3.06,3.3,3.19,3.04,548002.19,0.13,4.25,3.336,3.568,3.783,533628.56,536544.18,808790.04,0.42,,-1.0,,1.0,,-0.44648950854244296,-0.44722115835746107,0.0007316498150181094
2016-02-01,3.15,3.17,3.09,3.06,408396.22,-0.11,-3.44,3.204,3.495,3.737,535901.1,528776.7,795526.09,0.32,,-1.0,-1.0,0.0,,-0.451276887393381,-0.44803230416464507,-0.003244583228735942
2016-02-02,3.1,3.19,3.16,3.1,395588.66,0.06,1.94,3.156,3.421,3.698,483246.41,496923.44,772297.73,0.31,,-1.0,1.0,2.0,,-0.44430088065387796,-0.44728601946249164,0.0029851388086136743
2016-02-03,3.14,3.24,3.2,3.11,401480.19,0.03,0.95,3.142,3.356,3.641,441079.27,481154.39,716827.72,0.31,,-1.0,1.0,2.0,,-0.43058120721804105,-0.44394505701360154,0.01336384979556049
2016-02-04,3.21,3.44,3.37,3.21,849985.75,0.17,5.31,3.202,3.323,3.615,520690.6,514329.36,737768.41,0.66,,-1.0,1.0,2.0,,-0.4013640134182479,-0.4354288482945308,0.03406483487628292
2016-02-05,3.36,3.37,3.28,3.26,551830.62,-0.08,-2.38,3.22,3.278,3.574,521456.29,527542.43,693811.49,0.43,,-1.0,1.0,2.0,,-0.38107858792361515,-0.4245587962203477,0.04348020829673255
2016-02-15,3.19,3.47,3.39,3.13,783060.5,0.12,3.67,3.28,3.242,3.552,596389.14,566145.12,684096.67,0.6,,,1.0,1.0,,-0.35206774358538606,-0.41006058569335535,0.05799284210796929
2016-02-16,3.39,3.49,3.46,3.34,861026.5,0.06,1.76,3.34,3.248,3.521,689476.71,586361.56,632906.98,0.66,,,1.0,1.0,,-0.31974223598608553,-0.3919969157519014,0.07225467976581584
2016-02-17,3.43,3.44,3.43,3.38,595944.62,-0.02,-0.58,3.386,3.264,3.495,728369.6,584724.43,595232.11,0.46,,,1.0,1.0,,-0.29316535982155,-0.3722306045658311,0.07906524474428112
2016-02-18,3.47,3.77,3.59,3.42,1659705.75,0.16,4.67,3.43,3.316,3.474,890313.6,705502.1,634029.8,1.28,,,1.0,1.0,,-0.2562385724012266,-0.3490321981329102,0.0927936257316836
2016-02-19,3.49,3.56,3.52,3.48,938323.06,-0.07,-1.95,3.478,3.349,3.459,967612.09,744534.19,640539.18,0.72,,,1.0,1.0,,-0.2299712765887083,-0.32522001382406984,0.09524873723536154
2016-02-22,3.55,3.69,3.62,3.54,831881.81,0.11,3.13,3.524,3.402,3.449,977376.35,786882.75,657829.72,0.64,,,1.0,1.0,,-0.19879352315623722,-0.29993471569050334,0.10114119253426612
2016-02-23,3.59,3.68,3.63,3.58,652283.44,0.01,0.28,3.558,3.449,3.435,935627.74,812552.22,654737.83,0.5,,,1.0,1.0,,-0.1713033343056547,-0.2742084394135336,0.10290510510787892
2016-02-24,3.63,3.64,3.58,3.53,542287.88,-0.04,-1.1,3.588,3.487,3.422,924896.39,826632.99,653893.69,0.42,,,1.0,1.0,,-0.15180186629672932,-0.24972712479017276,0.09792525849344344
2016-02-25,3.59,3.61,3.26,3.23,809048.88,-0.32,-8.94,3.522,3.476,3.4,754765.01,822539.31,668434.33,0.62,,,1.0,1.0,,-0.16032006809832078,-0.23184571345180235,0.07152564535348158
2016-02-26,3.26,3.35,3.33,3.24,496774.91,0.07,2.15,3.484,3.481,3.38,666455.38,817033.74,672288.08,0.38,,,1.0,1.0,,-0.1595828180215242,-0.21739313436574673,0.05781031634422254
2016-02-29,3.29,3.34,3.21,3.08,539480.88,-0.11,-3.31,3.402,3.463,3.353,607975.2,792675.77,679410.45,0.42,,,1.0,1.0,,-0.16675924239985696,-0.20726635597256876,0.040507113572711806
2016-03-01,3.21,3.4,3.33,3.2,614184.69,0.11,3.42,3.342,3.45,3.349,600355.45,767991.59,677176.58,0.47,,,1.0,1.0,,-0.1609087573127974,-0.19799483624061448,0.03708607892781707
2016-03-02,3.3,3.56,3.52,3.2,1162690.75,0.19,5.71,3.33,3.459,3.362,724436.02,824666.21,704695.32,0.9,,,1.0,1.0,,-0.13933463073675023,-0.18626279513984162,0.04692816440309139
2016-03-03,3.52,3.73,3.56,3.48,1349887.0,0.03,0.85,3.39,3.456,3.386,832603.65,793684.33,749593.22,1.04,,,1.0,1.0,,-0.11765308278415798,-0.1725408526687049,0.05488776988454691
2016-03-04,3.54,3.67,3.51,3.38,1026869.75,-0.05,-1.4,3.426,3.455,3.402,938622.61,802539.0,773536.59,0.79,,,1.0,1.0,,-0.10331394313145292,-0.1586954707612545,0.055381527629801586
2016-03-07,3.59,3.75,3.7,3.53,1316830.0,0.2,5.71,3.524,3.463,3.433,1094092.44,851033.82,818958.28,1.02,,,1.0,1.0,,-0.07574551242769312,-0.14210547909454224,0.06635996666684912
2016-03-08,3.72,3.72,3.62,3.55,1047057.5,-0.08,-2.16,3.582,3.462,3.456,1180667.0,890511.22,851531.72,0.81,,,1.0,1.0,,-0.0596648842418106,-0.1256173601239959,0.06595247588218531
2016-03-09,3.45,3.5,3.43,3.4,726565.44,-0.19,-5.25,3.564,3.447,3.467,1093441.94,908938.98,867785.99,0.56,,,1.0,1.0,,-0.06154285493102707,-0.11280245908540214,0.05125960415437507
2016-03-10,3.45,3.5,3.38,3.36,376617.53,-0.05,-1.46,3.528,3.459,3.468,898788.04,865695.85,844117.58,0.29,,,1.0,1.0,,-0.0663014604005725,-0.10350225934843621,0.03720079894786371
2016-03-11,3.38,3.42,3.39,3.33,279757.12,0.01,0.3,3.504,3.465,3.473,749365.52,843994.07,830513.9,0.22,,,1.0,1.0,,-0.06847641955305894,-0.09649709138936076,0.028020671836301816
2016-03-14,3.42,3.48,3.44,3.39,581885.0,0.06,1.77,3.452,3.488,3.476,602376.52,848234.48,820455.13,0.45,,,1.0,1.0,,-0.0654114853328922,-0.09027997017806705,0.024868484845174843
2016-03-15,3.42,3.43,3.38,3.35,438585.31,-0.07,-2.03,3.404,3.493,3.472,480682.08,830674.54,799333.07,0.34,,,,0.0,,-0.06705107834748691,-0.08563419181195102,0.018583113464464104
2016-03-16,3.38,3.4,3.34,3.32,327838.72,-0.04,-1.18,3.386,3.475,3.467,400936.74,747189.34,785927.77,0.25,,,,0.0,,-0.07076242810709799,-0.08265983907098041,0.01189741096388243
2016-03-17,3.37,3.41,3.39,3.34,485656.31,0.05,1.5,3.388,3.458,3.457,422744.49,660766.27,727225.3,0.37,,,,0.0,,-0.06887516734204002,-0.07990290472519233,0.011027737383152311
2016-03-18,3.4,3.54,3.5,3.4,952072.19,0.1,2.94,3.41,3.457,3.456,557207.51,653286.51,727912.76,0.73,,,,0.0,,-0.05783671326865214,-0.0754896664338843,0.01765295316523216
2016-03-21,3.51,3.57,3.56,3.48,1018093.0,0.05,1.43,3.434,3.443,3.453,644449.11,623412.81,737223.32,0.79,,-1.0,,1.0,,-0.04374291918530071,-0.06914031698416759,0.025397397798866878
2016-03-22,3.54,3.55,3.5,3.48,687700.38,-0.06,-1.69,3.458,3.431,3.447,694272.12,587477.1,738994.16,0.53,,,,0.0,,-0.036988602804494786,-0.06270997414823302,0.02572137134373824
2016-03-23,3.49,3.74,3.59,3.46,1180233.62,0.09,2.57,3.508,3.447,3.447,864751.1,632843.92,770891.45,0.91,,,,0.0,,-0.02409574976763018,-0.05498712927211245,0.030891379504482272
2016-03-24,3.5,3.53,3.47,3.46,869934.44,-0.12,-3.34,3.524,3.456,3.458,941606.73,682175.61,773935.73,0.67,,,,0.0,,-0.02329256576703642,-0.04864821657109725,0.025355650804060825
2016-03-25,3.45,3.5,3.46,3.41,450262.75,-0.01,-0.29,3.516,3.463,3.464,841244.84,699226.17,771610.12,0.35,,,,0.0,,-0.023195569005693528,-0.043557687058016506,0.020362118052322978
2016-03-28,3.46,3.54,3.48,3.43,589873.25,0.02,0.58,3.5,3.467,3.478,755600.89,700025.0,774129.74,0.46,,,,0.0,,-0.021259795827938355,-0.039098108812000876,0.01783831298406252
2016-03-29,3.49,3.53,3.46,3.44,566349.75,-0.02,-0.57,3.492,3.475,3.484,731330.76,712801.44,771737.99,0.44,,,,0.0,,-0.02109632914077464,-0.035497752877755626,0.014401423736980987
2016-03-30,3.47,3.54,3.51,3.46,654226.88,0.06,1.74,3.476,3.492,3.484,626129.41,745440.26,746314.8,0.51,,,,0.0,,-0.016739238954071034,-0.03174605009301871,0.015006811138947675
2016-03-31,3.52,3.66,3.57,3.49,1340704.75,0.06,1.71,3.496,3.51,3.484,720283.48,830945.1,745855.68,1.03,,,,0.0,,-0.00834847896216262,-0.027066535866847492,0.018718056904684872
2016-04-01,3.54,3.59,3.54,3.5,738606.12,-0.04,-1.12,3.512,3.514,3.486,777952.15,809598.49,731442.5,0.57,,,,0.0,,-0.004072544735314931,-0.02246773764054098,0.018395192905226048
2016-04-05,3.54,3.61,3.6,3.5,1010726.0,0.06,1.7,3.536,3.518,3.481,862122.7,808861.79,716137.3,0.78,,,,0.0,,0.00411028173569461,-0.017152133765293863,0.021262415500988473
2016-04-06,3.59,3.66,3.59,3.56,862033.69,-0.01,-0.28,3.562,3.527,3.479,921259.49,826295.13,706886.11,0.67,,,,0.0,,0.009676766500893663,-0.011786353712056358,0.02146312021295002
2016-04-07,3.61,3.62,3.52,3.5,714459.12,-0.07,-1.95,3.564,3.52,3.484,933305.94,779717.68,706280.8,0.55,,,,0.0,,0.008343650388147772,-0.007760352892015532,0.016104003280163304
2016-04-08,3.49,3.49,3.44,3.42,541102.44,-0.07,-1.99,3.538,3.517,3.487,773385.47,746834.48,714505.04,0.42,,,,0.0,,0.0008223354805756422,-0.006043815217497296,0.0068661506980729385
2016-04-11,3.47,3.54,3.51,3.47,505956.12,0.06,1.74,3.532,3.522,3.493,726855.47,752403.81,725814.99,0.39,,,,0.0,,0.0005042416301352937,-0.004734203847970778,0.005238445478106072
2016-04-12,3.51,3.52,3.48,3.44,391402.34,-0.03,-0.85,3.508,3.522,3.495,602990.74,732556.72,716290.86,0.3,,,,0.0,,-0.0021438859350833006,-0.004216140265393282,0.0020722543303099816
2016-04-13,3.52,3.68,3.6,3.52,2101174.75,0.13,3.75,3.51,3.536,3.506,850818.95,886039.22,799420.33,1.62,,,,0.0,,0.005378451567210618,-0.002297221898872502,0.00767567346608312
2016-04-14,3.61,3.61,3.57,3.53,1014146.5,-0.03,-0.83,3.52,3.542,3.517,910756.43,922031.18,833735.72,0.78,,,,0.0,,0.00881756554687474,-7.426440972305333e-05,0.008891829956597793
2016-04-15,3.57,3.59,3.54,3.52,546762.44,-0.03,-0.84,3.54,3.539,3.525,911888.43,842636.95,836791.03,0.42,,,,0.0,,0.00901838059593496,0.0017442645914085494,0.007274116004526411
2016-04-18,3.52,3.52,3.49,3.47,488800.16,-0.05,-1.41,3.536,3.534,3.524,908457.24,817656.36,813627.43,0.38,,,,0.0,,0.005084336767182229,0.0024122790265632852,0.002672057740618944
2016-04-19,3.51,3.55,3.51,3.49,401944.25,0.02,0.57,3.542,3.525,3.522,910565.62,756778.18,782819.99,0.31,,,,0.0,,0.0035396091319235268,0.0026377450476353335,0.0009018640842881932
2016-04-20,3.52,3.53,3.35,3.22,859404.75,-0.14,-4.01,3.492,3.501,3.514,662211.62,756515.29,791405.21,0.66,,-1.0,-1.0,0.0,,-0.010474517751904777,1.5292487727311312e-05,-0.010489810239632089
2016-04-21,3.36,3.48,3.39,3.32,739438.25,0.04,1.19,3.456,3.488,3.504,607269.97,759013.2,769365.44,0.57,,-1.0,-1.0,0.0,,-0.018143995877389685,-0.003616565185296088,-0.014527430692093597
2016-04-22,3.33,3.37,3.35,3.3,375062.28,-0.04,-1.18,3.418,3.479,3.498,572929.94,742409.18,744621.83,0.29,,-1.0,-1.0,0.0,,-0.027136960267699628,-0.008320644201776797,-0.01881631606592283
2016-04-25,3.34,3.36,3.35,3.3,245536.98,0.0,0.0,3.39,3.463,3.493,524277.3,716367.27,734385.54,0.19,,,-1.0,-1.0,,-0.03387347698070364,-0.013431210757562166,-0.020442266223141478
2016-04-26,3.34,3.36,3.34,3.3,259276.06,-0.01,-0.3,3.356,3.449,3.486,495743.66,703154.64,717855.68,0.2,,,-1.0,-1.0,,-0.03956307295834849,-0.01865758319771943,-0.02090548976062906
2016-04-27,3.35,3.47,3.37,3.32,517870.84,0.02,0.6,3.36,3.426,3.481,427436.88,544824.25,715431.74,0.4,,,-1.0,-1.0,,-0.04117671000113754,-0.02316140855840305,-0.01801530144273449
2016-05-26,3.71,3.71,3.71,3.71,199910.59,0.34,10.09,3.424,3.44,3.491,319531.35,463400.66,692715.92,0.15,,,1.0,1.0,,-0.01484919816855168,-0.021498966480432778,0.006649768311881098
2016-05-27,4.08,4.08,3.85,3.83,3531922.5,0.14,3.77,3.524,3.471,3.505,950903.39,761916.67,802276.81,2.73,,,1.0,1.0,,0.017115082591092623,-0.013776156666127698,0.030891239257220322
2016-05-30,3.7,3.84,3.69,3.66,1486083.75,-0.15,-3.91,3.592,3.491,3.513,1199012.75,861645.03,839650.69,1.15,,,1.0,1.0,,0.02919974606271092,-0.005180976120359974,0.034380722183070894
2016-05-31,3.72,3.87,3.85,3.69,1723611.25,0.16,4.34,3.694,3.525,3.525,1491879.79,993811.73,875294.95,1.33,,1.0,1.0,0.0,,0.051098559368819796,0.006074930977475981,0.045023628391343815
2016-06-01,3.85,4.25,4.25,3.8,2345413.75,0.39,10.1,3.87,3.615,3.558,1857388.37,1142412.63,949463.96,1.81,,,1.0,1.0,,0.09958226142495841,0.024776397066972468,0.07480586435798595
2016-06-02,4.38,4.68,4.53,4.3,4411746.5,0.28,6.59,4.034,3.729,3.609,2699755.55,1509643.45,1134328.33,3.41,,,1.0,1.0,,0.1587694096293406,0.0515749995794461,0.10719441004989451
2016-06-03,4.5,4.55,4.46,4.33,2351738.0,-0.07,-1.54,4.156,3.84,3.66,2463718.65,1707311.02,1224860.1,1.82,,,1.0,1.0,,0.19774772335494673,0.08080954433454622,0.1169381790204005
2016-06-06,4.47,4.54,4.46,4.38,1591920.12,0.01,0.23,4.31,3.951,3.707,2484885.92,1841949.34,1279158.3,1.23,,,1.0,1.0,,0.2260327529307924,0.10985418605379546,0.11617856687699693
2016-06-07,4.46,4.65,4.49,4.4,2169514.5,0.03,0.67,4.438,4.066,3.758,2574066.57,2032973.18,1368063.91,1.67,,,1.0,1.0,,0.24801067920325526,0.13748548468368743,0.11052519451956783
2016-06-08,4.44,4.46,4.38,4.32,1607255.75,-0.11,-2.45,4.464,4.167,3.797,2426434.97,2141911.67,1343367.96,1.24,,,1.0,1.0,,0.25362859090728485,0.1607141059284069,0.09291448497887794
2016-06-13,4.32,4.47,4.25,4.23,1686530.62,-0.13,-2.97,4.408,4.221,3.831,1881391.8,2290573.67,1376987.17,1.3,,,1.0,1.0,,0.24476936399839255,0.17752515754240403,0.06724420645598853
2016-06-14,4.22,4.35,4.2,4.1,1329579.12,-0.04,-0.94,4.356,4.256,3.864,1676960.02,2070339.34,1416128.0,1.03,,,1.0,1.0,,0.231050375804835,0.18823020119489023,0.04282017460994478
2016-06-15,4.13,4.6,4.44,4.1,2021675.25,0.24,5.71,4.352,4.331,3.911,1762911.05,2123898.49,1492771.76,1.56,,,1.0,1.0,,0.2368141272109665,0.19794698639810548,0.03886714081286102
2016-06-16,4.43,4.67,4.64,4.4,3006787.5,0.2,4.5,4.382,4.41,3.968,1930365.65,2252216.11,1623013.92,2.32,,,1.0,1.0,,0.2545855663216283,0.20927470238281004,0.04531086393881828
2016-06-17,4.68,4.74,4.51,4.46,1965221.12,-0.13,-2.8,4.408,4.436,4.026,2001958.72,2214196.85,1678304.74,1.52,,,1.0,1.0,,0.2552374281169145,0.21846724752963093,0.036770180587283596
2016-06-20,4.5,4.54,4.43,4.36,1034183.69,-0.07,-1.56,4.444,4.426,4.078,1871489.34,1876440.57,1693042.01,0.8,,,1.0,1.0,,0.24645769102641868,0.22406533622898847,0.02239235479743021
2016-06-21,4.42,4.48,4.29,4.24,1316499.25,-0.14,-3.16,4.462,4.409,4.125,1868873.36,1772916.69,1740113.86,1.02,,,1.0,1.0,,0.2256022538070681,0.2243727197446044,0.0012295340624637052
2016-06-22,4.26,4.43,4.37,4.26,676503.56,0.07,1.63,4.448,4.4,4.176,1599839.02,1681375.04,1761662.19,0.52,,,-1.0,-1.0,,0.21307332431832293,0.2221128406593481,-0.009039516341025178
2016-06-23,4.32,4.38,4.25,4.2,1006052.19,-0.11,-2.52,4.37,4.376,4.221,1199691.96,1565028.81,1799000.99,0.78,,,-1.0,-1.0,,0.19125637586624755,0.215941547700728,-0.024685171834480435
2016-06-24,4.25,4.27,4.14,4.03,1256097.5,-0.11,-2.59,4.296,4.352,4.26,1057867.24,1529912.98,1835912.33,0.97,,,-1.0,-1.0,,0.16320883647084727,0.20539500545475184,-0.042186168983904565
2016-06-27,4.08,4.23,4.2,4.07,892107.88,0.06,1.45,4.25,4.347,4.284,1029452.08,1450470.71,1870522.19,0.69,,,-1.0,-1.0,,0.1441606635944419,0.19314813708268985,-0.048987473488247946
2016-06-28,4.19,4.21,4.2,4.1,890189.31,-0.01,-0.24,4.232,4.347,4.302,944190.09,1406531.73,1738435.53,0.69,,,-1.0,-1.0,,0.12759402486113913,0.18003731463837971,-0.05244328977724058
2016-06-29,4.22,4.3,4.24,4.16,1110445.0,0.04,0.95,4.206,4.327,4.329,1030978.38,1315408.7,1719653.59,0.86,,,-1.0,-1.0,,0.1163512848295074,0.16730010867660525,-0.05094882384709784
2016-06-30,4.26,4.26,4.15,4.1,845728.69,-0.09,-2.12,4.186,4.278,4.344,998913.68,1099302.82,1675759.47,0.65,,,-1.0,-1.0,,0.09903744252746449,0.1536475754467771,-0.054610132919312604
2016-07-01,4.15,4.2,4.15,4.12,480194.53,0.0,0.0,4.188,4.242,4.339,843733.08,950800.16,1582498.5,0.37,,,-1.0,-1.0,,0.08434383454122063,0.1397868272656658,-0.05544299272444517
2016-07-04,4.12,4.36,4.29,4.12,1520263.25,0.14,3.37,4.206,4.228,4.327,969364.16,999408.12,1437924.34,1.17,,,-1.0,-1.0,,0.08303865638058827,0.1284371930886503,-0.045398536708062015
2016-07-05,4.26,4.34,4.3,4.24,989446.12,0.02,0.47,4.226,4.229,4.319,989215.52,966702.8,1369809.75,0.76,,,-1.0,-1.0,,0.08186749222190937,0.1191232529153021,-0.03725576069339273
2016-07-06,4.27,4.49,4.49,4.25,2031440.88,0.19,4.42,4.276,4.241,4.321,1173414.69,1102196.54,1391785.79,1.57,,,-1.0,-1.0,,0.09517364574748122,0.11433333148173792,-0.019159685734256707
2016-07-07,4.54,4.9,4.75,4.54,3706817.25,0.27,6.03,4.396,4.291,4.334,1745632.41,1372273.04,1468650.92,2.86,1.0,,1.0,2.0,,0.12525483559518058,0.11651763230442645,0.008737203290754128
2016-07-08,4.68,4.69,4.52,4.51,1661980.75,-0.23,-4.84,4.47,4.329,4.341,1981989.65,1412861.37,1471387.17,1.28,,,1.0,1.0,,0.1290477354975632,0.11902365294305381,0.0100240825545094
2016-07-11,4.49,4.73,4.55,4.46,1944879.25,0.03,0.66,4.522,4.364,4.356,2066912.85,1518138.5,1484304.6,1.5,,1.0,1.0,0.0,,0.13294191364903085,0.12180730508424922,0.011134608564781628
2016-07-12,4.47,4.68,4.57,4.45,1254649.0,0.02,0.44,4.576,4.401,4.374,2119953.43,1554584.47,1480558.1,0.97,,1.0,1.0,0.0,,0.13607334195973575,0.12466051245934653,0.011412829500389216
2016-07-13,4.58,4.66,4.57,4.52,957680.88,0.0,0.0,4.592,4.434,4.381,1905201.43,1539308.06,1427358.38,0.74,,1.0,1.0,0.0,,0.13697604685319664,0.12712361933811656,0.009852427515080087
2016-07-14,4.56,4.56,4.45,4.41,916546.62,-0.11,-2.41,4.532,4.464,4.371,1347147.3,1546389.85,1322846.34,0.71,,,-1.0,-1.0,,0.12654966411327973,0.1270088282931492,-0.00045916417986946456
2016-07-15,4.43,4.45,4.4,4.37,674571.75,-0.05,-1.12,4.508,4.489,4.366,1149665.5,1565827.57,1258313.87,0.52,,,-1.0,-1.0,,0.1129500803243042,0.1241970786993802,-0.011246998375075992
2016-07-18,4.4,4.43,4.4,4.38,410268.56,0.0,0.0,4.478,4.5,4.364,842743.36,1454828.11,1227118.11,0.32,,,-1.0,-1.0,,0.1010079553577361,0.11955925403105137,-0.018551298673315272
2016-07-19,4.39,4.42,4.35,4.29,696978.0,-0.04,-0.91,4.434,4.505,4.367,731209.16,1425581.29,1196142.05,0.54,,,-1.0,-1.0,,0.08651189784423963,0.11294978279368903,-0.026437884949449403
2016-07-20,4.34,4.38,4.34,4.32,411280.84,-0.01,-0.23,4.388,4.49,4.366,621929.15,1263565.29,1182880.91,0.32,,,-1.0,-1.0,,0.07337097645509871,0.10503402152597097,-0.03166304507087225
2016-07-21,4.35,4.36,4.34,4.24,770862.25,-0.01,-0.23,4.366,4.449,4.37,592792.28,969969.79,1171121.42,0.6,,,-1.0,-1.0,,0.06223924629032851,0.09647506647884248,-0.03423582018851397
2016-07-22,4.31,4.31,4.24,4.23,639790.94,-0.09,-2.08,4.334,4.421,4.375,585836.12,867750.81,1140306.09,0.49,,,-1.0,-1.0,,0.044831318140833076,0.0861463168112406,-0.04131499867040753
2016-07-25,4.2,4.25,4.21,4.17,470881.62,-0.03,-0.71,4.296,4.387,4.376,597958.73,720351.05,1119244.77,0.36,,,-1.0,-1.0,,0.028288567389623154,0.07457476692691711,-0.04628619953729396
2016-07-26,4.21,4.28,4.28,4.21,371794.84,0.07,1.66,4.282,4.358,4.38,532922.1,632065.63,1093325.05,0.29,,,-1.0,-1.0,,0.020589391531671275,0.06377769184786794,-0.043188300316196665
2016-07-27,4.27,4.28,4.09,4.01,859537.19,-0.18,-4.21,4.232,4.31,4.372,622573.37,622251.26,1080779.66,0.66,,,-1.0,-1.0,,-0.0008340584029831177,0.050855341797697726,-0.05168940020068084
2016-07-28,4.08,4.12,4.1,4.01,421421.06,0.02,0.49,4.184,4.275,4.37,552685.13,572738.7,1059564.28,0.33,,,-1.0,-1.0,,-0.016811586888503705,0.03732195606045744,-0.054133542948961146
2016-07-29,4.1,4.16,4.06,4.03,342437.0,-0.04,-0.98,4.148,4.241,4.365,493214.34,539525.23,1052676.4,0.26,,,-1.0,-1.0,,-0.032328891691820516,0.02339178651000185,-0.05572067820182237
2016-08-01,4.06,4.07,3.98,3.95,375737.34,-0.07,-1.73,4.102,4.199,4.35,474185.49,536072.11,995450.11,0.29,,,-1.0,-1.0,,-0.0504996701936582,0.008613495169269842,-0.05911316536292804
2016-08-02,4.0,4.02,4.01,3.95,282423.38,0.02,0.5,4.048,4.165,4.335,456311.19,494616.65,960098.97,0.22,,,-1.0,-1.0,,-0.06176737790656617,-0.005462679445897362,-0.05630469846066881
2016-08-03,4.0,4.03,3.98,3.96,258669.73,-0.02,-0.5,4.026,4.129,4.31,336137.7,479355.54,871460.41,0.2,,,-1.0,-1.0,,-0.07228461468555025,-0.01882706649382794,-0.05345754819172231
2016-08-04,4.0,4.09,4.05,3.96,405834.5,0.06,1.5,4.016,4.1,4.275,333020.39,442852.76,706411.28,0.31,,,-1.0,-1.0,,-0.07411681313420715,-0.029885015821903782,-0.04423179731230337
2016-08-05,4.05,4.06,4.02,4.01,246113.91,-0.04,-0.98,4.008,4.078,4.25,313755.77,403485.06,635617.93,0.19,,,-1.0,-1.0,,-0.07710082259530004,-0.03932817717658303,-0.03777264541871701
2016-08-08,4.02,4.06,4.04,3.99,280121.12,0.02,0.5,4.02,4.061,4.224,294632.53,384409.01,552380.03,0.22,,,-1.0,-1.0,,-0.07696463829734945,-0.046855469400736316,-0.030109168896613137
2016-08-09,4.05,4.07,4.07,4.05,321285.72,0.02,0.49,4.032,4.04,4.199,302405.0,379358.1,505711.86,0.25,,,-1.0,-1.0,,-0.0735876889095266,-0.05220191330249437,-0.021385775607032233
2016-08-10,4.07,4.2,4.18,4.06,727394.38,0.11,2.7,4.072,4.049,4.18,396149.93,366143.81,494197.54,0.56,,,-1.0,-1.0,,-0.06132839592579575,-0.05402720982715465,-0.007301186098641103
2016-08-11,4.19,4.2,4.09,4.07,508833.22,-0.09,-2.15,4.08,4.048,4.162,416749.67,374885.03,473811.87,0.39,,,-1.0,-1.0,,-0.0582041248311258,-0.05486259282794888,-0.0033415320031769252
2016-08-12,4.09,4.11,4.1,4.03,388994.56,0.01,0.24,4.096,4.052,4.147,445325.8,379540.79,459533.01,0.3,,,1.0,1.0,,-0.05429531841984758,-0.054749137946328616,0.0004538195264810335
2016-08-15,4.09,4.17,4.14,4.06,627680.0,0.04,0.98,4.116,4.068,4.134,514837.58,404735.05,470403.58,0.48,,,1.0,1.0,,-0.04742322999597093,-0.05328395635625708,0.005860726360286152
2016-08-16,4.14,4.18,4.16,4.13,552626.88,0.01,0.24,4.134,4.083,4.124,561105.81,431755.4,463186.02,0.43,,,1.0,1.0,,-0.039903237869047814,-0.05060781265881523,0.010704574789767413
2016-08-17,4.15,4.16,4.12,4.08,406261.47,-0.04,-0.96,4.122,4.097,4.113,496879.23,446514.58,462935.06,0.31,,,1.0,1.0,,-0.036747651583064034,-0.04783578044366499,0.011088128860600954
2016-08-18,4.1,4.13,4.1,4.08,352061.03,-0.01,-0.24,4.124,4.102,4.101,465524.79,441137.23,441994.99,0.27,,1.0,1.0,0.0,,-0.035451991084552326,-0.045359022571842454,0.009907031487290129
2016-08-19,4.09,4.11,4.09,4.05,387937.38,-0.01,-0.24,4.122,4.109,4.094,465313.35,455319.58,429402.32,0.3,,,1.0,1.0,,-0.03483058196367228,-0.04325333445020842,0.008422752486536136
