,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover,macd_diff_dea,macd_dea_k,macd_macd_self,macd_sum,macd_result,macd,macd_signal,macd_hist
2017-07-05,38.98,39.18,39.12,38.64,5607.23,0.14,0.36,38.894,39.014,38.603,3893.29,5134.3,6025.16,2.8,,,,0.0,,-0.13843843104794473,-0.3127374479014354,0.17429901685349064
2017-07-06,39.27,39.6,39.23,38.84,8289.0,0.11,0.28,39.016,38.954,38.634,4956.09,4519.34,6076.46,4.14,,,,0.0,,-0.1009447308399416,-0.2703789044891366,0.169434173649195
2017-07-07,39.25,40.35,40.2,39.14,8640.0,0.97,2.47,39.308,39.08,38.756,6041.29,4701.55,6148.51,4.32,,,,0.0,,0.0069599599878600316,-0.21491113159373726,0.2218710915815973
2017-07-10,39.5,39.6,39.12,38.88,6093.0,-1.08,-2.69,39.33,39.084,38.888,6594.05,4905.25,6138.88,3.05,,,,0.0,,0.005267510237707995,-0.1708754032274482,0.1761429134651562
2017-07-11,38.61,39.12,38.23,37.99,5549.0,-0.89,-2.27,39.18,39.011,38.943,6835.65,5169.77,6197.7,2.77,,,,0.0,,-0.0671156627601377,-0.15012345513398612,0.08300779237384842
2017-07-12,38.1,38.37,37.66,37.11,4057.0,-0.57,-1.49,38.888,38.891,38.959,6525.6,5209.45,6215.77,2.03,,-1.0,-1.0,0.0,,-0.1685313605475116,-0.15380503621669123,-0.014726324330820384
2017-07-13,37.58,37.75,36.93,36.82,3250.0,-0.73,-1.94,38.428,38.722,38.894,5517.8,5236.95,6095.23,1.63,,-1.0,-1.0,0.0,,-0.3043011367564503,-0.18390425632464305,-0.12039688043180727
2017-07-14,37.07,37.25,36.97,36.84,2117.0,0.04,0.11,37.782,38.545,38.816,4213.2,5127.25,5988.38,1.06,,-1.0,-1.0,0.0,,-0.40401476613089926,-0.2279263582858943,-0.17608840784500496
2017-07-17,36.52,36.54,33.27,33.27,7762.0,-3.7,-10.01,36.612,37.971,38.559,4547.0,5570.52,6252.29,3.88,,-1.0,-1.0,0.0,,-0.7726905183059714,-0.3368791902899097,-0.43581132801606165
2017-07-18,32.99,32.99,31.92,30.33,10763.0,-1.35,-4.06,35.35,37.265,38.222,5589.8,6212.72,6582.04,5.38,,,-1.0,-1.0,,-1.1604257598299554,-0.5015885041979189,-0.6588372556320365
2017-07-19,31.92,31.97,31.77,30.9,5594.0,-0.15,-0.47,34.172,36.53,37.772,5897.2,6211.4,5672.85,2.8,,,-1.0,-1.0,,-1.4629485187466997,-0.6938605071076751,-0.7690880116390246
2017-07-20,31.98,32.98,31.9,31.6,4993.76,0.13,0.41,33.166,35.797,37.376,6245.95,5881.88,5200.61,2.5,,,-1.0,-1.0,,-1.672925625946469,-0.8896735308754339,-0.7832520950710352
2017-07-21,32.0,35.08,35.03,31.68,14745.97,3.13,9.81,32.778,35.28,37.18,8771.75,6492.47,5597.01,7.37,,,-1.0,-1.0,,-1.568686315337203,-1.0254760877677878,-0.5432102275694153
2017-07-24,34.01,35.1,34.34,33.38,10261.0,-0.69,-1.97,32.992,34.802,36.943,9271.55,6909.27,5907.26,5.13,,,-1.0,-1.0,,-1.524183307705023,-1.1252175317552349,-0.3989657759497882
