,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover,macd_diff_dea,macd_dea_k,macd_macd_self,macd_sum,macd_result,macd,macd_signal,macd_hist
2016-01-26,26.21,26.5,24.58,24.24,31331.36,-2.16,-8.08,25.852,25.907,28.674,31090.4,31370.53,30381.86,4.18,,,,0.0,,-2.642332617554711,-2.6265827445829983,-0.01574987297171271
2016-01-27,24.57,24.99,24.66,23.1,30037.56,0.09,0.37,25.5,25.815,28.089,30410.05,32059.76,30571.84,4.01,,,1.0,1.0,,-2.621162393514485,-2.625498674369296,0.004336280854810859
2016-01-28,23.93,24.56,23.18,23.08,24150.89,-1.46,-5.92,25.012,25.468,27.424,29487.82,31492.92,30580.57,3.22,,,-1.0,-1.0,,-2.6927679172036,-2.638952522936157,-0.053815394267443306
2016-01-29,23.2,24.55,24.17,23.2,28713.43,0.93,4.0,24.664,25.356,26.848,29780.87,31716.76,30985.36,3.83,,,-1.0,-1.0,,-2.6392079381314986,-2.6390036059752253,-0.00020433215627324586
2016-02-01,24.18,24.49,24.37,23.9,19284.51,0.22,0.91,24.192,25.231,26.456,26703.55,29396.17,29918.53,2.57,,,1.0,1.0,,-2.5512141318712303,-2.6214457111544265,0.07023157928319623
2016-02-02,24.41,25.47,25.16,24.41,25840.64,0.79,3.24,24.308,25.08,26.179,25605.41,28347.9,28831.14,3.45,,,1.0,1.0,,-2.390179507230041,-2.5751924703695495,0.18501296313950855
2016-02-03,25.0,25.13,24.98,24.36,17567.2,-0.15,-0.6,24.372,24.936,25.833,23111.33,26760.69,28232.79,2.34,,,1.0,1.0,,-2.2511332399786212,-2.510380624291364,0.25924738431274275
2016-02-04,25.0,25.69,25.56,25.0,26314.28,0.58,2.32,24.848,24.93,25.68,23544.01,26515.91,28983.45,3.51,,,1.0,1.0,,-2.070272110479891,-2.4223589215290695,0.3520868110491784
2016-02-05,25.57,25.84,25.28,25.28,20603.6,-0.28,-1.09,25.07,24.867,25.478,21922.05,25851.46,28314.79,2.75,,,1.0,1.0,,-1.9273151331178688,-2.3233501638468295,0.3960350307289606
2016-02-15,24.21,25.1,24.87,24.05,13912.59,-0.42,-1.66,25.17,24.681,25.402,20847.66,23775.61,27484.7,1.86,,,1.0,1.0,,-1.8260546507616624,-2.223891061229796,0.39783641046813356
2016-02-16,25.06,26.13,25.98,25.06,27481.36,1.1,4.42,25.334,24.821,25.364,21175.81,23390.61,27380.57,3.66,,,1.0,1.0,,-1.63736276685567,-2.1065854023549706,0.46922263549930054
2016-02-17,26.15,26.84,26.71,25.91,41357.83,0.71,2.73,25.68,25.026,25.421,25933.93,24522.63,28291.19,5.51,,,1.0,1.0,,-1.412634222292791,-1.9677951663425346,0.5551609440497436
2016-02-18,27.1,27.25,26.46,26.23,35932.44,-0.25,-0.94,25.86,25.354,25.411,27857.56,25700.79,28596.86,4.79,,,1.0,1.0,,-1.240409474019394,-1.8223180278779065,0.5819085538585125
2016-02-19,26.46,26.98,26.77,26.22,28668.07,0.31,1.17,26.158,25.614,25.485,29470.46,25696.25,28706.51,3.82,,,1.0,1.0,,-1.0666104892009827,-1.6711765201425217,0.604566030941539
2016-02-22,27.3,28.66,28.56,26.81,45163.58,1.79,6.69,26.896,26.033,25.632,35720.66,28284.16,28840.16,6.02,,,1.0,1.0,,-0.7754960653210219,-1.4920404291782217,0.7165443638571998
2016-02-23,28.45,28.96,28.05,27.6,34643.03,-0.5,-1.75,27.31,26.322,25.701,37152.99,29164.4,28756.15,4.62,,,1.0,1.0,,-0.5792611626763673,-1.3094845758778508,0.7302234132014835
2016-02-24,27.97,28.4,28.13,27.31,26080.67,0.06,0.21,27.594,26.637,25.787,34097.56,30015.74,28388.22,3.48,,,1.0,1.0,,-0.41253283538866015,-1.1300942277800128,0.7175613923913526
2016-02-25,27.8,28.56,25.63,25.48,44179.15,-2.5,-8.89,27.428,26.644,25.787,35746.9,31802.23,29159.07,5.89,,,1.0,1.0,,-0.476634199076198,-0.9994022220392498,0.5227680229630518
2016-02-26,25.75,26.55,26.17,25.26,26998.16,0.5,1.95,27.308,26.733,25.8,35412.92,32441.69,29146.57,3.6,,,1.0,1.0,,-0.4783474133718322,-0.8951912603057662,0.41684384693393406
2016-02-29,26.19,26.29,24.33,23.88,30345.21,-1.86,-7.1,26.462,26.679,25.68,32449.24,34084.95,28930.28,4.05,,,1.0,1.0,,-0.6210190494909575,-0.8403568181428045,0.21933776865184695
2016-03-01,24.51,24.94,24.68,23.4,27245.15,0.31,1.27,25.788,26.549,25.685,30969.67,34061.33,28725.97,3.63,,,1.0,1.0,,-0.6978014532937955,-0.8118457451730027,0.11404429187920717
2016-03-02,24.69,26.35,26.03,24.56,29801.14,1.36,5.51,25.368,26.481,25.754,31713.76,32905.66,28714.15,3.97,,,1.0,1.0,,-0.6423141462641802,-0.7779394253912382,0.13562527912705802
2016-03-03,26.05,26.54,25.74,25.66,32745.02,-0.28,-1.08,25.39,26.409,25.882,29426.94,32586.92,29143.85,4.37,,,1.0,1.0,,-0.6146552687194458,-0.7452825940568797,0.13062732533743393
2016-03-04,25.88,25.89,24.46,24.02,27407.35,-1.28,-4.97,25.048,26.178,25.896,29508.77,32460.85,29078.55,3.65,,,1.0,1.0,,-0.6880888516263397,-0.7338438455707716,0.04575499394443194
2016-03-07,24.9,25.33,24.88,24.61,18095.83,0.41,1.68,25.158,25.81,25.922,27058.9,29754.07,29019.12,2.41,,-1.0,1.0,2.0,,-0.7042765436288789,-0.7279303851823931,0.023653841553514132
2016-03-08,24.73,25.54,25.49,24.13,26404.38,0.61,2.45,25.32,25.554,25.938,26890.74,28930.21,29047.3,3.52,,-1.0,1.0,2.0,,-0.6602722961251253,-0.7143987673709395,0.05412647124581427
2016-03-09,24.97,25.3,25.0,24.7,14812.47,-0.49,-1.92,25.114,25.241,25.939,23893.01,27803.39,28909.57,1.97,,-1.0,1.0,2.0,,-0.6573598823130666,-0.702990990359365,0.04563110804629833
2016-03-10,25.01,25.3,24.45,24.36,17419.28,-0.56,-2.24,24.856,25.123,25.884,20827.86,25127.4,28464.82,2.32,,-1.0,1.0,2.0,,-0.6914614397843799,-0.7006850802443679,0.009223640459988025
2016-03-11,24.09,24.73,24.31,23.78,17294.03,-0.15,-0.61,24.826,24.937,25.835,18805.2,24156.99,28299.34,2.31,,-1.0,-1.0,0.0,,-0.7214673729623691,-0.7048415387879682,-0.01662583417440089
2016-03-14,24.5,26.51,26.29,24.5,44248.8,1.96,8.06,25.108,25.133,25.906,24035.79,25547.34,29816.15,5.9,,-1.0,1.0,2.0,,-0.5788057266150695,-0.6796343763533884,0.10082864973831895
2016-03-15,26.1,26.35,25.7,25.51,27469.07,-0.58,-2.21,25.15,25.235,25.892,24248.73,25569.74,29815.53,3.66,,-1.0,1.0,2.0,,-0.5075032318801185,-0.6452081474587344,0.13770491557861597
2016-03-16,25.72,26.13,25.05,25.0,18443.45,-0.66,-2.57,25.16,25.137,25.809,24974.93,24433.97,28669.81,2.46,,,1.0,1.0,,-0.497707793191708,-0.6157080766053291,0.11800028341362112
2016-03-17,25.3,26.01,26.0,25.06,42339.59,0.91,3.63,25.47,25.163,25.786,29958.99,25393.42,28990.17,5.65,,,1.0,1.0,,-0.408577944724243,-0.5742820502291119,0.16570410550486891
2016-03-18,26.01,27.39,27.02,25.98,51380.53,1.03,3.96,26.012,25.419,25.799,36776.29,27790.74,30125.79,6.85,,,1.0,1.0,,-0.25272318658336346,-0.5099702774999623,0.2572470909165988
2016-03-21,27.46,27.63,27.51,27.0,45320.49,0.5,1.85,26.256,25.682,25.746,36990.63,30513.21,30133.64,6.04,,,1.0,1.0,,-0.08864640243784905,-0.42570550248753963,0.3370591000496906
2016-03-22,27.52,27.52,27.09,27.01,34224.78,-0.44,-1.6,26.534,25.842,25.698,38341.77,31295.25,30112.73,4.56,,,1.0,1.0,,0.007409726478869061,-0.3390824566942579,0.34649218317312697
2016-03-23,27.06,28.1,27.94,26.92,49213.69,0.84,3.1,27.112,26.136,25.689,44495.82,34735.37,31269.38,6.56,,,1.0,1.0,,0.15038920381842047,-0.24118812459172223,0.3915773284101427
2016-03-24,27.49,27.98,26.99,26.99,47586.01,-0.99,-3.54,27.31,26.39,25.757,45545.1,37752.04,31439.72,6.34,,,1.0,1.0,,0.18491284898395222,-0.15596792987658734,0.3408807788605396
2016-03-25,26.75,27.4,27.16,26.74,27198.58,0.15,0.56,27.338,26.675,25.806,40708.71,38742.5,31449.74,3.63,,,1.0,1.0,,0.22341527355542112,-0.08009128919018563,0.3035065627456067
2016-03-28,27.25,27.84,26.83,26.71,34065.74,-0.32,-1.18,27.202,26.729,25.931,38457.76,37724.19,31635.77,4.54,,,1.0,1.0,,0.2247101614840048,-0.019130999055347542,0.24384116053935234
2016-03-29,26.9,27.0,25.86,25.5,33518.04,-0.98,-3.65,26.956,26.745,25.99,38316.41,38329.09,31949.41,4.47,,,1.0,1.0,,0.14578495787837653,0.013852192331397277,0.13193276554697925
2016-03-30,26.19,26.87,26.87,26.03,37296.81,1.02,3.95,26.742,26.927,26.032,35933.04,40214.43,32324.2,4.97,,,1.0,1.0,,0.162857405675922,0.04365323500030222,0.11920417067561978
2016-03-31,27.2,27.9,27.65,27.0,53241.27,0.8,2.98,26.874,27.092,26.128,37064.09,41304.59,33349.01,7.1,,,1.0,1.0,,0.23659955246116837,0.08224249849247545,0.15435705396869293
2016-04-01,27.45,27.59,27.35,26.62,35374.9,-0.27,-0.98,26.912,27.125,26.272,38699.35,39704.03,33747.39,4.72,,,1.0,1.0,,0.2677468235611613,0.11934336350621262,0.1484034600549487
2016-04-05,27.34,28.29,28.13,27.13,45773.67,0.84,3.08,27.172,27.187,26.435,41040.94,39749.35,35131.28,6.1,,,1.0,1.0,,0.3513209325590374,0.16573887731677758,0.18558205524225982
2016-04-06,28.14,28.49,28.25,27.81,43616.85,0.11,0.39,27.65,27.303,26.573,43060.7,40688.56,35991.9,5.82,,,1.0,1.0,,0.4223682153059869,0.21706474491461944,0.20530347039136745
2016-04-07,28.26,28.61,28.15,27.85,53835.3,-0.11,-0.39,27.906,27.324,26.73,46368.4,41150.72,37943.04,7.18,,,1.0,1.0,,0.465241519847833,0.26670009990126214,0.19854141994657087
2016-04-08,27.85,27.94,27.66,27.12,47191.33,-0.52,-1.84,27.908,27.391,26.891,45158.41,41111.25,39431.65,6.29,,,1.0,1.0,,0.454441498963547,0.3042483797137191,0.15019311924982792
2016-04-11,28.26,29.49,29.07,28.26,71804.31,1.39,5.02,28.252,27.582,27.129,52444.29,45571.82,42157.16,9.57,,,1.0,1.0,,0.553279756117302,0.35405465499443567,0.1992251011228663
2016-04-12,29.0,29.0,28.2,27.9,67251.51,-0.86,-2.96,28.266,27.719,27.224,56739.86,48890.4,43307.3,8.97,,,1.0,1.0,,0.555010245270612,0.39424577304967096,0.1607644722209411
2016-04-13,28.26,29.13,28.65,28.26,57419.99,0.43,1.52,28.346,27.998,27.371,59500.49,51280.59,44804.84,7.66,,,1.0,1.0,,0.5859385744332286,0.43258433332638246,0.15335424110684615
2016-04-14,28.92,29.45,29.33,28.6,45678.8,0.69,2.41,28.582,28.244,27.586,57869.19,52118.79,46166.61,6.09,,,1.0,1.0,,0.6577378229289153,0.47761503124688903,0.18012279168202622
2016-04-15,29.58,31.2,30.39,29.3,93738.34,1.06,3.61,29.128,28.518,27.805,67178.59,56168.5,48736.55,12.5,,,1.0,1.0,,0.7910536122297671,0.5403027474434646,0.2507508647863025
2016-04-18,30.16,30.16,29.57,29.27,43558.58,-0.82,-2.7,29.228,28.74,27.933,61529.44,56986.87,48345.45,5.81,,,1.0,1.0,,0.8210753433090119,0.5964572666165741,0.22461807669243783
2016-04-19,30.22,30.27,29.88,29.48,35948.55,0.31,1.05,29.564,28.915,28.051,55268.85,56004.36,47876.85,4.79,,,,0.0,,0.8599690033476328,0.6491596139627858,0.21080938938484706
2016-04-20,30.0,30.18,28.07,27.3,60314.19,-1.82,-6.09,29.448,28.897,28.1,55847.69,57674.09,49181.32,8.04,,,,0.0,,0.7362535631688019,0.666578403803989,0.06967515936481283
2016-04-21,28.19,28.69,27.65,27.56,35636.98,-0.42,-1.5,29.112,28.847,28.086,53839.33,55854.26,48502.49,4.75,,,-1.0,-1.0,,0.5974308842461404,0.6527488998924194,-0.05531801564627892
2016-04-22,27.33,28.04,28.03,27.25,27509.75,0.37,1.34,28.64,28.884,28.138,40593.61,53886.1,47498.67,3.67,,,-1.0,-1.0,,0.5121717382611948,0.6246334675661744,-0.11246172930497966
2016-04-25,28.08,28.08,27.79,27.31,23444.78,-0.22,-0.79,28.284,28.756,28.169,36570.85,49050.15,47310.98,3.13,,,-1.0,-1.0,,0.4203912479509242,0.5837850236431243,-0.16339377569220015
2016-04-26,27.5,28.22,28.22,27.5,23974.36,0.43,1.55,27.952,28.758,28.239,34176.01,44722.43,46806.42,3.2,,,-1.0,-1.0,,0.37799466724685615,0.5426269523638707,-0.16463228511701455
2016-04-27,28.17,28.68,28.45,28.01,28891.97,0.26,0.92,28.028,28.738,28.368,27891.57,41869.63,46575.11,3.85,,,-1.0,-1.0,,0.35881791977504207,0.505865145846105,-0.1470472260710629
2016-04-28,28.5,29.4,29.35,28.41,55773.63,0.86,3.02,28.368,28.74,28.492,31918.9,42879.11,47498.95,7.44,,,-1.0,-1.0,,0.4114991812170672,0.4869919529202974,-0.07549277170323021
2016-04-29,28.96,29.08,28.75,28.6,40837.28,-0.59,-2.01,28.512,28.576,28.547,34584.4,37589.01,46878.75,5.44,,,-1.0,-1.0,,0.40022097657800515,0.46963775765183896,-0.06941678107383381
2016-05-03,28.75,29.88,29.71,28.51,48128.19,0.95,3.3,28.896,28.59,28.665,39521.09,38045.97,47516.42,6.42,,,-1.0,-1.0,,0.4634050501334066,0.4683912161481525,-0.004986166014745885
2016-05-04,29.84,30.35,29.66,29.51,53798.04,-0.05,-0.17,29.184,28.568,28.742,45485.82,39830.92,47917.64,7.17,1.0,,1.0,2.0,,0.5036386684445233,0.47544070660742666,0.028197961837096663
2016-05-05,29.4,29.75,29.53,29.04,33105.06,-0.15,-0.51,29.4,28.714,28.806,46328.44,37110.0,47392.05,4.41,,,1.0,1.0,,0.5190508916974537,0.48416274362543205,0.03488814807202162
2016-05-06,29.67,29.79,27.89,27.88,48489.48,-1.63,-5.52,29.108,28.738,28.793,44871.61,38395.25,47124.76,6.47,,,-1.0,-1.0,,0.39438467468254146,0.4662071298368539,-0.07182245515431246
2016-05-09,27.57,27.74,26.7,26.38,28870.48,-1.2,-4.3,28.698,28.605,28.745,42478.25,38531.33,46208.71,3.85,,,-1.0,-1.0,,0.19728852545795306,0.41242340896107377,-0.2151348835031207
2016-05-10,26.62,27.16,26.75,26.58,17916.16,0.07,0.26,28.106,28.501,28.629,36435.84,37978.47,43514.31,2.39,,,-1.0,-1.0,,0.04460876722834328,0.33886048061452767,-0.2942517133861844
2016-05-11,27.04,27.85,26.7,26.26,19059.45,-0.04,-0.15,27.514,28.349,28.554,29488.13,37486.97,41104.7,2.54,,,-1.0,-1.0,,-0.07950909197979428,0.25518656609566326,-0.33469565807545754
2016-05-12,26.26,26.57,26.37,25.86,18785.75,-0.29,-1.09,26.882,28.141,28.44,26624.26,36476.35,39172.99,2.5,,,-1.0,-1.0,,-0.2021711287727257,0.16371502712198546,-0.3658861558947112
2016-05-13,26.41,26.78,26.3,26.08,15940.1,-0.08,-0.3,26.564,27.836,28.288,20114.39,32493.0,37686.06,2.13,,,-1.0,-1.0,,-0.30155396524841294,0.07066122864790578,-0.37221519389631874
2016-05-16,26.23,26.75,26.75,25.9,17580.19,0.47,1.79,26.574,27.636,28.106,17856.33,30167.29,33878.15,2.34,,,-1.0,-1.0,,-0.3400840625983257,-0.011487829601340524,-0.32859623299698515
2016-05-17,26.52,26.97,26.67,26.24,18983.04,-0.06,-0.22,26.558,27.332,27.961,18069.71,27252.78,32649.37,2.53,,,-1.0,-1.0,,-0.37277762533573977,-0.08374578874822038,-0.2890318365875194
2016-05-18,26.48,26.48,25.68,25.3,22366.95,-0.98,-3.68,26.354,26.934,27.751,18731.21,24109.67,31970.29,2.98,,,-1.0,-1.0,,-0.4731184209239032,-0.16162031518335696,-0.31149810574054626
2016-05-19,25.65,26.17,25.8,25.57,16281.89,0.15,0.58,26.24,26.561,27.638,18230.43,22427.35,29768.68,2.17,,,-1.0,-1.0,,-0.5367686918727657,-0.2366499905212387,-0.30011870135152696
2016-05-20,25.65,26.49,26.34,25.31,17598.49,0.54,2.09,26.248,26.406,27.572,18562.11,19338.25,28866.75,2.35,,,-1.0,-1.0,,-0.537443192566343,-0.29680863093025955,-0.24063456163608343
2016-05-23,26.43,27.4,27.17,26.43,28554.79,0.81,3.07,26.332,26.453,27.529,20757.03,19306.68,28919.0,3.81,,,-1.0,-1.0,,-0.465636112567676,-0.3305741272577428,-0.13506198530993319
2016-05-24,27.26,27.26,27.09,26.7,19558.98,-0.08,-0.29,26.416,26.487,27.494,20872.22,19470.96,28724.71,2.61,,,-1.0,-1.0,,-0.410452376243164,-0.34654977705482704,-0.06390259918833696
2016-05-25,27.2,27.59,27.54,27.03,29252.5,0.46,1.7,26.788,26.571,27.46,22249.33,20490.27,28988.62,3.9,,,1.0,1.0,,-0.32664229933657296,-0.34256828151117624,0.01592598217460328
2016-05-26,26.6,26.6,26.27,25.53,25186.01,-0.55,-2.05,26.882,26.561,27.351,24030.15,21130.29,28803.32,3.36,,,-1.0,-1.0,,-0.3585672556138988,-0.34576807633172074,-0.012799179282178053
2016-05-27,26.08,26.41,26.13,26.08,16452.03,-0.17,-0.65,26.84,26.544,27.19,23800.86,21181.49,26837.24,2.19,,,-1.0,-1.0,,-0.3906615403825846,-0.3547467691418935,-0.03591477124069109
2016-05-30,26.1,26.1,25.71,25.37,16109.83,-0.44,-1.68,26.548,26.44,27.038,21311.87,21034.45,25600.87,2.15,,,-1.0,-1.0,,-0.4448589254249171,-0.37276920039849826,-0.07208972502641886
2016-05-31,25.81,27.16,27.15,25.71,39320.42,1.45,5.64,26.56,26.488,26.91,25264.16,23068.19,25160.48,5.24,,,1.0,1.0,,-0.3673798518777396,-0.3716913306943465,0.0043114788166069284
2016-06-01,27.19,27.49,27.32,27.01,31920.97,0.19,0.7,26.516,26.652,26.793,25797.85,24023.59,24066.63,4.26,,,1.0,1.0,,-0.2889289554874708,-0.3551388556529714,0.0662099001655006
2016-06-02,27.25,29.1,28.92,27.1,75786.03,1.64,6.01,27.046,26.964,26.763,35917.86,29974.0,26200.68,10.1,,1.0,1.0,0.0,,-0.09653661266902702,-0.3034184070561825,0.20688179438715548
2016-06-03,28.91,31.8,31.8,28.6,144376.75,2.89,10.0,28.18,27.51,26.958,61502.8,42651.83,30995.04,19.25,,,1.0,1.0,,0.2850418509370911,-0.18572635545752778,0.4707682063946189
2016-06-06,31.72,31.99,31.09,30.58,100356.07,-0.71,-2.23,29.256,27.902,27.178,78352.05,49831.96,34569.32,13.38,,,1.0,1.0,,0.524112819848586,-0.04375852039630501,0.567871340244891
2016-06-07,30.95,31.56,31.2,30.66,84017.34,0.11,0.35,30.066,28.313,27.4,87291.43,56277.8,37874.38,11.2,,,1.0,1.0,,0.7142212676299735,0.1078374372089507,0.6063838304210228
2016-06-08,31.0,32.74,31.13,30.84,111399.44,-0.08,-0.26,30.828,28.672,27.622,103187.13,64492.49,42491.38,14.85,,,1.0,1.0,,0.8494433134116299,0.25615861244948657,0.5932847009621434
2016-06-13,30.31,30.31,28.08,28.08,84377.53,-3.12,-10.0,30.66,28.853,27.707,104905.43,70411.64,45770.97,11.25,,,1.0,1.0,,0.7024014026888636,0.34540717049736197,0.35699423219150167
2016-06-14,27.56,28.45,28.43,27.55,42313.56,0.35,1.25,29.986,29.083,27.814,84492.79,72997.79,47089.64,5.64,,,1.0,1.0,,0.6071132800121788,0.39774839240032533,0.20936488761185346
2016-06-15,27.97,30.88,29.92,27.8,75057.35,1.5,5.28,29.752,29.504,27.972,79433.04,78892.55,49963.5,10.01,,,1.0,1.0,,0.6443990724448341,0.44707852840922707,0.197320544035607
2016-06-16,29.78,30.97,30.82,29.71,79395.46,0.89,2.97,29.676,29.871,28.179,78508.67,82900.05,52984.12,10.59,,,1.0,1.0,,0.7380628805052396,0.5052753988284295,0.23278748167681007
2016-06-17,31.0,31.78,31.53,30.18,77907.99,0.77,2.5,29.756,30.292,28.472,71810.38,87498.75,55761.17,10.39,,,1.0,1.0,,0.8596734095496572,0.576155000972675,0.2835184085769822
2016-06-20,31.26,32.2,31.42,30.74,61504.25,-0.13,-0.41,30.424,30.542,28.753,67235.72,86070.57,58022.29,8.2,,,1.0,1.0,,0.9363805373246308,0.6482001082430662,0.2881804290815646
2016-06-21,31.52,32.69,30.35,30.06,76370.96,-1.09,-3.47,30.808,30.397,28.954,74047.2,79270.0,60960.91,10.18,,,1.0,1.0,,0.9004515857258255,0.6986504037396181,0.20180118198620745
2016-06-22,30.06,31.65,31.59,30.0,62868.6,1.17,3.85,31.142,30.447,29.175,71609.45,75521.25,62676.6,8.38,,,1.0,1.0,,0.9609579446073795,0.7511119119131704,0.2098460326942091
2016-06-23,31.62,32.15,31.36,31.1,52979.95,-0.22,-0.7,31.25,30.463,29.388,66326.35,72417.51,64347.65,7.06,,,1.0,1.0,,0.9790645455019593,0.7967024386309282,0.18236210687103116
2016-06-24,31.2,31.41,30.39,29.55,64786.63,-0.98,-3.12,31.022,30.389,29.531,63702.08,67756.23,66124.36,8.64,,,1.0,1.0,,0.9047142807270347,0.8183048070501495,0.08640947367688523
2016-06-27,30.15,33.18,32.8,30.15,91910.09,2.41,7.93,31.298,30.861,29.857,69783.25,68509.48,69460.56,12.25,,,1.0,1.0,,1.028403226778284,0.8603244909957765,0.16807873578250765
2016-06-28,32.4,33.15,32.74,32.21,63205.52,-0.05,-0.15,31.776,31.292,30.188,67150.16,70598.68,71798.24,8.43,,,1.0,1.0,,1.1088045010146956,0.9100204929995603,0.1987840080151353
2016-06-29,32.89,33.0,32.96,32.25,52283.69,0.22,0.67,32.05,31.596,30.55,65033.18,68321.31,73606.93,6.97,,,1.0,1.0,,1.1767108611598651,0.9633585666316213,0.21335229452824378
2016-06-30,32.89,32.9,32.44,32.24,41724.07,-0.53,-1.61,32.266,31.758,30.815,62782.0,64554.18,73727.11,5.56,,,1.0,1.0,,1.1750225580125182,1.0056913649078008,0.16933119310471745
2016-07-01,32.39,32.59,31.86,31.58,44016.03,-0.56,-1.73,32.56,31.791,31.042,58627.88,61164.98,74331.87,5.87,,,1.0,1.0,,1.1140414366519167,1.0273613792566239,0.08668005739529283
2016-07-04,31.45,32.58,32.54,31.35,45443.96,0.67,2.1,32.508,31.903,31.223,49334.65,59558.95,72814.76,6.06,,,1.0,1.0,,1.1078135901539916,1.0434518214360975,0.06436176871789412
2016-07-05,32.57,32.98,32.02,31.8,50444.91,-0.51,-1.57,32.364,32.07,31.234,46782.53,56966.35,68118.17,6.73,,,1.0,1.0,,1.04882808546013,1.044527074240904,0.004301011219225881
2016-07-06,31.83,32.51,32.06,31.74,38094.64,0.04,0.12,32.184,32.117,31.282,43944.72,54488.95,65005.1,5.08,,,-1.0,-1.0,,0.993852797332913,1.0343922188593058,-0.04053942152639278
2016-07-07,31.9,32.1,31.74,31.36,43910.43,-0.31,-0.97,32.044,32.155,31.309,44381.99,53582.0,62999.75,5.85,,,-1.0,-1.0,,0.913927967064204,1.0102993685002855,-0.09637140143608147
2016-07-08,31.74,32.97,32.11,31.6,57075.62,0.37,1.17,32.094,32.327,31.358,46993.91,52810.9,60283.56,7.61,,,-1.0,-1.0,,0.8704093340381327,0.9823213616078549,-0.11191202756972218
2016-07-11,31.86,34.68,33.41,31.86,107411.61,1.3,4.05,32.268,32.388,31.625,59387.44,54361.05,61435.27,14.32,,,-1.0,-1.0,,0.9300980479460428,0.9718766988754924,-0.04177865092944966
2016-07-12,33.2,33.83,33.73,32.36,66161.17,0.32,0.96,32.61,32.487,31.89,62530.69,54656.61,62627.65,8.82,1.0,,1.0,2.0,,0.9917903674129711,0.9758594325829881,0.01593093482998298
2016-07-13,33.88,33.97,33.43,33.11,45108.16,-0.25,-0.74,32.884,32.534,32.065,63933.4,53939.06,61130.19,6.01,,,1.0,1.0,,1.0048907274806496,0.9816656915625204,0.02322503591812919
2016-07-14,33.68,33.8,33.7,33.1,39793.41,0.32,0.96,33.276,32.66,32.209,63109.99,53745.99,59150.08,5.31,,,1.0,1.0,,1.0252412577048347,0.9903808047909832,0.034860452913851425
2016-07-15,33.7,33.76,33.07,32.77,52148.64,-0.62,-1.84,33.468,32.781,32.286,62124.6,54559.25,57862.12,6.95,,,-1.0,-1.0,,0.9792453340034939,0.9881537106334853,-0.008908376629991444
2016-07-18,33.25,33.26,33.01,32.38,29193.1,-0.04,-0.12,33.388,32.828,32.366,46480.9,52934.17,56246.56,3.89,,,-1.0,-1.0,,0.9272628258727806,0.9759755336813444,-0.04871270780856374
2016-07-19,32.83,33.48,33.43,32.62,30870.97,0.42,1.27,33.328,32.969,32.52,39422.86,50976.78,53971.56,4.12,,,-1.0,-1.0,,0.9094729653615587,0.9626750200173873,-0.0532020546558285
2016-07-20,33.5,33.58,33.12,33.0,23276.6,-0.31,-0.93,33.266,33.075,32.596,35056.54,49494.97,51991.96,3.1,,,-1.0,-1.0,,0.860441331452634,0.9422282823044366,-0.08178695085180254
2016-07-21,33.09,33.43,32.89,32.7,25860.42,-0.24,-0.72,33.104,33.19,32.673,32269.95,47689.97,50635.98,3.45,,,-1.0,-1.0,,0.7938730560943341,0.9125572370624161,-0.11868418096808198
2016-07-22,32.95,33.15,32.32,32.27,20748.38,-0.58,-1.76,32.954,33.211,32.769,25989.89,44057.25,48434.07,2.77,,,-1.0,-1.0,,0.6872013525390344,0.8674860601577398,-0.1802847076187054
2016-07-25,32.13,32.27,31.16,30.98,43713.17,-1.22,-3.77,32.584,32.986,32.687,28893.91,37687.4,46024.23,5.83,,,-1.0,-1.0,,0.5032596890408456,0.7946407859343609,-0.2913810968935153
2016-07-26,31.36,31.83,31.62,31.25,20694.94,0.47,1.51,32.222,32.775,32.631,26858.7,33140.78,43898.7,2.76,,,-1.0,-1.0,,0.3901058536614528,0.7137337994797793,-0.32362794581832655
2016-07-27,31.65,31.88,29.69,28.44,46835.8,-1.91,-6.04,31.536,32.401,32.468,31570.54,33313.54,43626.3,6.24,,,-1.0,-1.0,,0.14304679912020646,0.5995963994078648,-0.45654960028765834
2016-07-28,29.8,30.66,30.51,28.89,31178.59,0.84,2.83,31.06,32.082,32.371,32634.18,32452.06,43099.03,4.16,,,-1.0,-1.0,,0.013264955258886602,0.4823301105780692,-0.4690651553191826
2016-07-29,30.8,31.74,30.9,30.67,39667.2,0.38,1.25,30.776,31.865,32.323,36417.94,31203.92,42881.59,5.29,,,-1.0,-1.0,,-0.057456033011479946,0.3743728818601594,-0.4318289148716393
2016-08-01,30.29,31.23,31.04,29.82,23190.64,0.17,0.55,30.752,31.668,32.248,32313.43,30603.67,41768.92,3.09,,,-1.0,-1.0,,-0.1010413539297268,0.27929003470218217,-0.38033138863190896
2016-08-02,31.05,31.3,31.25,30.7,19253.53,0.18,0.58,30.678,31.45,32.21,32025.15,29441.93,40209.35,2.57,,,-1.0,-1.0,,-0.11728579221120583,0.19997486931950456,-0.3172606615307104
2016-08-03,31.27,31.34,30.68,30.41,23267.33,-0.59,-1.89,30.876,31.206,32.141,27311.46,29441.0,39467.99,3.1,,,-1.0,-1.0,,-0.1741464114663671,0.12515061316233023,-0.29929702462869734
